position, density-ex, pressure-ex, internal-energy-ex, velocity-ex, zero
0.205000, 0.000221, 0.048729, 7507.606889, 0.058563, 0.
0.205500, 0.000222, 0.048729, 7475.752630, 0.058706, 0.
0.206000, 0.000222, 0.048729, 7443.898372, 0.058849, 0.
0.206500, 0.000223, 0.048729, 7412.044113, 0.058992, 0.
0.207000, 0.000223, 0.048729, 7380.189854, 0.059135, 0.
0.207500, 0.000224, 0.048729, 7348.335595, 0.059278, 0.
0.208000, 0.000224, 0.048729, 7316.481336, 0.059420, 0.
0.208500, 0.000225, 0.048729, 7284.627077, 0.059563, 0.
0.209000, 0.000225, 0.048729, 7252.772818, 0.059706, 0.
0.209500, 0.000226, 0.048729, 7220.918559, 0.059849, 0.
0.210000, 0.000226, 0.048729, 7189.064300, 0.059992, 0.
0.210500, 0.000227, 0.048729, 7157.210041, 0.060135, 0.
0.211000, 0.000227, 0.048729, 7125.355782, 0.060277, 0.
0.211500, 0.000228, 0.048729, 7093.501523, 0.060420, 0.
0.212000, 0.000228, 0.048729, 7061.647264, 0.060563, 0.
0.212500, 0.000229, 0.048729, 7029.793006, 0.060706, 0.
0.213000, 0.000229, 0.048729, 6997.938747, 0.060849, 0.
0.213500, 0.000230, 0.048729, 6966.084488, 0.060992, 0.
0.214000, 0.000231, 0.048729, 6934.230229, 0.061134, 0.
0.214500, 0.000231, 0.048729, 6902.375970, 0.061277, 0.
0.215000, 0.000232, 0.048729, 6870.521711, 0.061420, 0.
0.215500, 0.000232, 0.048729, 6838.667452, 0.061563, 0.
0.216000, 0.000233, 0.048729, 6806.813193, 0.061706, 0.
0.216500, 0.000233, 0.048729, 6774.958934, 0.061849, 0.
0.217000, 0.000234, 0.048729, 6743.104675, 0.061991, 0.
0.217500, 0.000234, 0.048729, 6711.250416, 0.062134, 0.
0.218000, 0.000235, 0.048729, 6679.396157, 0.062277, 0.
0.218500, 0.000235, 0.048729, 6647.541898, 0.062420, 0.
0.219000, 0.000236, 0.048729, 6615.687639, 0.062563, 0.
0.219500, 0.000236, 0.048729, 6583.833381, 0.062706, 0.
0.220000, 0.000237, 0.048729, 6551.979122, 0.062849, 0.
0.220500, 0.000237, 0.048729, 6520.124863, 0.062991, 0.
0.221000, 0.000238, 0.048729, 6488.270604, 0.063134, 0.
0.221500, 0.000238, 0.048729, 6456.416345, 0.063277, 0.
0.222000, 0.000239, 0.048729, 6424.562086, 0.063420, 0.
0.222500, 0.000239, 0.048729, 6392.707827, 0.063563, 0.
0.223000, 0.000240, 0.048729, 6360.853568, 0.063706, 0.
0.223500, 0.000241, 0.048729, 6328.999309, 0.063848, 0.
0.224000, 0.000241, 0.048729, 6297.145050, 0.063991, 0.
0.224500, 0.000242, 0.048729, 6265.290791, 0.064134, 0.
0.225000, 0.000242, 0.048729, 6233.436532, 0.064277, 0.
0.225500, 0.000243, 0.048729, 6201.582273, 0.064420, 0.
0.226000, 0.000243, 0.048729, 6169.728015, 0.064563, 0.
0.226500, 0.000244, 0.048729, 6137.873756, 0.064705, 0.
0.227000, 0.000244, 0.048729, 6106.019497, 0.064848, 0.
0.227500, 0.000245, 0.048729, 6074.165238, 0.064991, 0.
0.228000, 0.000245, 0.048729, 6042.310979, 0.065134, 0.
0.228500, 0.000246, 0.048729, 6010.456720, 0.065277, 0.
0.229000, 0.000246, 0.048729, 5978.602461, 0.065420, 0.
0.229500, 0.000247, 0.048729, 5946.748202, 0.065562, 0.
0.230000, 0.000247, 0.048729, 5914.893943, 0.065705, 0.
0.230500, 0.000248, 0.048729, 5883.039684, 0.065848, 0.
0.231000, 0.000248, 0.048729, 5851.185425, 0.065991, 0.
0.231500, 0.000249, 0.048729, 5819.331166, 0.066134, 0.
0.232000, 0.000249, 0.048729, 5787.476907, 0.066277, 0.
0.232500, 0.000250, 0.048729, 5755.622649, 0.066419, 0.
0.233000, 0.000250, 0.048729, 5723.768390, 0.066562, 0.
0.233500, 0.000251, 0.048729, 5691.914131, 0.066705, 0.
0.234000, 0.000252, 0.048729, 5660.059872, 0.066848, 0.
0.234500, 0.000252, 0.048729, 5628.205613, 0.066991, 0.
0.235000, 0.000253, 0.048729, 5596.351354, 0.067134, 0.
0.235500, 0.000253, 0.048729, 5564.497095, 0.067276, 0.
0.236000, 0.000254, 0.048729, 5532.642836, 0.067419, 0.
0.236500, 0.000254, 0.048729, 5500.788577, 0.067562, 0.
0.237000, 0.000255, 0.048729, 5468.934318, 0.067705, 0.
0.237500, 0.000255, 0.048729, 5437.080059, 0.067848, 0.
0.238000, 0.000256, 0.048729, 5405.225800, 0.067991, 0.
0.238500, 0.000256, 0.048729, 5373.371541, 0.068134, 0.
0.239000, 0.000257, 0.048729, 5341.517283, 0.068276, 0.
0.239500, 0.000257, 0.048729, 5309.663024, 0.068419, 0.
0.240000, 0.000258, 0.048729, 5277.808765, 0.068562, 0.
0.240500, 0.000258, 0.048729, 5245.954506, 0.068705, 0.
0.241000, 0.000259, 0.048729, 5214.100247, 0.068848, 0.
0.241500, 0.000259, 0.048729, 5182.245988, 0.068991, 0.
0.242000, 0.000260, 0.048729, 5150.391729, 0.069133, 0.
0.242500, 0.000260, 0.048729, 5118.537470, 0.069276, 0.
0.243000, 0.000261, 0.048729, 5086.683211, 0.069419, 0.
0.243500, 0.000262, 0.048729, 5054.828952, 0.069562, 0.
0.244000, 0.000262, 0.048729, 5022.974693, 0.069705, 0.
0.244500, 0.000263, 0.048729, 4991.120434, 0.069848, 0.
0.245000, 0.000263, 0.048729, 4959.266175, 0.069990, 0.
0.245500, 0.000264, 0.048729, 4927.411916, 0.070133, 0.
0.246000, 0.000264, 0.048729, 4895.557658, 0.070276, 0.
0.246500, 0.000265, 0.048729, 4863.703399, 0.070419, 0.
0.247000, 0.000265, 0.048729, 4831.849140, 0.070562, 0.
0.247500, 0.000266, 0.048729, 4799.994881, 0.070705, 0.
0.248000, 0.000266, 0.048729, 4768.140622, 0.070847, 0.
0.248500, 0.000267, 0.048729, 4736.286363, 0.070990, 0.
0.249000, 0.000267, 0.048729, 4704.432104, 0.071133, 0.
0.249500, 0.000268, 0.048729, 4672.577845, 0.071276, 0.
0.250000, 0.000268, 0.048729, 4640.723586, 0.071419, 0.
0.250500, 0.000269, 0.048729, 4608.869327, 0.071562, 0.
0.251000, 0.000269, 0.048729, 4577.015068, 0.071704, 0.
0.251500, 0.000270, 0.048729, 4545.160809, 0.071847, 0.
0.252000, 0.000270, 0.048729, 4513.306550, 0.071990, 0.
0.252500, 0.000271, 0.048729, 4481.452292, 0.072133, 0.
0.253000, 0.000271, 0.048729, 4449.598033, 0.072276, 0.
0.253500, 0.000272, 0.048729, 4417.743774, 0.072419, 0.
0.254000, 0.000273, 0.048729, 4385.889515, 0.072561, 0.
0.254500, 0.000273, 0.048729, 4354.035256, 0.072704, 0.
0.255000, 0.000274, 0.048729, 4322.180997, 0.072847, 0.
0.255500, 0.000274, 0.048729, 4290.326738, 0.072990, 0.
0.256000, 0.000275, 0.048729, 4258.472479, 0.073133, 0.
0.256500, 0.000275, 0.048729, 4226.618220, 0.073276, 0.
0.257000, 0.000276, 0.048729, 4194.763961, 0.073418, 0.
0.257500, 0.000276, 0.048729, 4162.909702, 0.073561, 0.
0.258000, 0.000277, 0.048729, 4131.055443, 0.073704, 0.
0.258500, 0.000277, 0.048729, 4099.201184, 0.073847, 0.
0.259000, 0.000278, 0.048729, 4067.346926, 0.073990, 0.
0.259500, 0.000278, 0.048729, 4035.492667, 0.074133, 0.
0.260000, 0.000279, 0.048729, 4003.638408, 0.074276, 0.
0.260500, 0.000279, 0.048729, 3971.784149, 0.074418, 0.
0.261000, 0.000280, 0.048729, 3939.929890, 0.074561, 0.
0.261500, 0.000280, 0.048729, 3908.075631, 0.074704, 0.
0.262000, 0.000281, 0.048729, 3876.221372, 0.074847, 0.
0.262500, 0.000281, 0.048729, 3844.367113, 0.074990, 0.
0.263000, 0.000282, 0.048729, 3812.512854, 0.075133, 0.
0.263500, 0.000282, 0.048729, 3780.658595, 0.075275, 0.
0.264000, 0.000283, 0.048729, 3748.804336, 0.075418, 0.
0.264500, 0.000284, 0.048729, 3716.950077, 0.075561, 0.
0.265000, 0.000284, 0.048729, 3685.095818, 0.075704, 0.
0.265500, 0.000285, 0.048729, 3653.241560, 0.075847, 0.
0.266000, 0.000285, 0.048729, 3621.387301, 0.075990, 0.
0.266500, 0.000286, 0.048729, 3589.533042, 0.076132, 0.
0.267000, 0.000286, 0.048729, 3557.678783, 0.076275, 0.
0.267500, 0.000287, 0.048729, 3525.824524, 0.076418, 0.
0.268000, 0.000287, 0.048729, 3493.970265, 0.076561, 0.
0.268500, 0.000288, 0.048729, 3462.116006, 0.076704, 0.
0.269000, 0.000288, 0.048729, 3430.261747, 0.076847, 0.
0.269500, 0.000289, 0.048729, 3398.407488, 0.076989, 0.
0.270000, 0.000289, 0.048729, 3366.553229, 0.077132, 0.
0.270500, 0.000290, 0.048729, 3334.698970, 0.077275, 0.
0.271000, 0.000290, 0.048729, 3302.844711, 0.077418, 0.
0.271500, 0.000291, 0.048729, 3270.990452, 0.077561, 0.
0.272000, 0.000291, 0.048729, 3239.136193, 0.077704, 0.
0.272500, 0.000292, 0.048729, 3207.281935, 0.077846, 0.
0.273000, 0.000292, 0.048729, 3175.427676, 0.077989, 0.
0.273500, 0.000293, 0.048729, 3143.573417, 0.078132, 0.
0.274000, 0.000294, 0.048729, 3111.719158, 0.078275, 0.
0.274500, 0.000294, 0.048729, 3079.864899, 0.078418, 0.
0.275000, 0.000295, 0.048729, 3048.010640, 0.078561, 0.
0.275500, 0.000295, 0.048729, 3016.156381, 0.078703, 0.
0.276000, 0.000296, 0.048729, 2984.302122, 0.078846, 0.
0.276500, 0.000296, 0.048729, 2952.447863, 0.078989, 0.
0.277000, 0.000297, 0.048729, 2920.593604, 0.079132, 0.
0.277500, 0.000297, 0.048729, 2888.739345, 0.079275, 0.
0.278000, 0.000298, 0.048729, 2856.885086, 0.079418, 0.
0.278500, 0.000298, 0.048729, 2825.030827, 0.079561, 0.
0.279000, 0.000299, 0.048729, 2793.176569, 0.079703, 0.
0.279500, 0.000299, 0.048729, 2761.322310, 0.079846, 0.
0.280000, 0.000300, 0.048729, 2729.468051, 0.079989, 0.
0.280500, 0.000300, 0.048729, 2697.613792, 0.080132, 0.
0.281000, 0.000301, 0.048729, 2665.759533, 0.080275, 0.
0.281500, 0.000301, 0.048729, 2633.905274, 0.080418, 0.
0.282000, 0.000302, 0.048729, 2602.051015, 0.080560, 0.
0.282500, 0.000302, 0.048729, 2570.196756, 0.080703, 0.
0.283000, 0.000303, 0.048729, 2538.342497, 0.080846, 0.
0.283500, 0.000303, 0.048729, 2506.488238, 0.080989, 0.
0.284000, 0.000304, 0.048729, 2474.633979, 0.081132, 0.
0.284500, 0.000305, 0.048729, 2442.779720, 0.081275, 0.
0.285000, 0.000305, 0.048729, 2410.925461, 0.081417, 0.
0.285500, 0.000306, 0.048729, 2379.071203, 0.081560, 0.
0.286000, 0.000306, 0.048729, 2347.216944, 0.081703, 0.
0.286500, 0.000307, 0.048729, 2315.362685, 0.081846, 0.
0.287000, 0.000307, 0.048729, 2283.508426, 0.081989, 0.
0.287500, 0.000308, 0.048729, 2251.654167, 0.082132, 0.
0.288000, 0.000308, 0.048729, 2219.799908, 0.082274, 0.
0.288500, 0.000309, 0.048729, 2187.945649, 0.082417, 0.
0.289000, 0.000309, 0.048729, 2156.091390, 0.082560, 0.
0.289500, 0.000310, 0.048729, 2124.237131, 0.082703, 0.
0.290000, 0.000310, 0.048729, 2092.382872, 0.082846, 0.
0.290500, 0.000311, 0.048729, 2060.528613, 0.082989, 0.
0.291000, 0.000311, 0.048729, 2028.674354, 0.083131, 0.
0.291500, 0.000312, 0.048729, 1996.820095, 0.083274, 0.
0.292000, 0.000312, 0.048729, 1964.965837, 0.083417, 0.
0.292500, 0.000313, 0.048729, 1933.111578, 0.083560, 0.
0.293000, 0.000313, 0.048729, 1901.257319, 0.083703, 0.
0.293500, 0.000314, 0.048729, 1869.403060, 0.083846, 0.
0.294000, 0.000315, 0.048729, 1837.548801, 0.083988, 0.
0.294500, 0.000315, 0.048729, 1805.694542, 0.084131, 0.
0.295000, 0.000316, 0.048729, 1773.840283, 0.084274, 0.
0.295500, 0.000316, 0.048729, 1741.986024, 0.084417, 0.
0.296000, 0.000317, 0.048729, 1710.131765, 0.084560, 0.
0.296500, 0.000317, 0.048729, 1678.277506, 0.084703, 0.
0.297000, 0.000318, 0.048729, 1646.423247, 0.084845, 0.
0.297500, 0.000318, 0.048729, 1614.568988, 0.084988, 0.
0.298000, 0.000319, 0.048729, 1582.714729, 0.085131, 0.
0.298500, 0.000319, 0.048729, 1550.860470, 0.085274, 0.
0.299000, 0.000320, 0.048729, 1519.006212, 0.085417, 0.
0.299500, 0.000320, 0.048729, 1487.151953, 0.085560, 0.
0.300000, 0.000321, 0.048729, 1455.297694, 0.085703, 0.
0.300500, 0.000321, 0.048729, 1423.443435, 0.085845, 0.
0.301000, 0.000322, 0.048729, 1391.589176, 0.085988, 0.
0.301500, 0.000322, 0.048729, 1359.734917, 0.086131, 0.
0.302000, 0.000323, 0.048729, 1327.880658, 0.086274, 0.
0.302500, 0.000323, 0.048729, 1296.026399, 0.086417, 0.
0.303000, 0.000324, 0.048729, 1264.172140, 0.086560, 0.
0.303500, 0.000324, 0.048729, 1232.317881, 0.086702, 0.
0.304000, 0.000325, 0.048729, 1200.463622, 0.086845, 0.
0.304500, 0.000326, 0.048729, 1168.609363, 0.086988, 0.
0.305000, 0.000326, 0.048729, 1136.755104, 0.087131, 0.
0.305500, 0.000327, 0.048729, 1104.900846, 0.087274, 0.
0.306000, 0.000327, 0.048729, 1073.046587, 0.087417, 0.
0.306500, 0.000328, 0.048729, 1041.192328, 0.087559, 0.
0.307000, 0.000328, 0.048729, 1009.338069, 0.087702, 0.
0.307500, 0.000329, 0.048729, 977.483810, 0.087845, 0.
0.308000, 0.000329, 0.048729, 945.629551, 0.087988, 0.
0.308500, 0.000330, 0.048729, 913.775292, 0.088131, 0.
0.309000, 0.000330, 0.048729, 881.921033, 0.088274, 0.
0.309500, 0.000331, 0.048729, 850.066774, 0.088416, 0.
0.310000, 0.000331, 0.048729, 818.212515, 0.088559, 0.
0.310500, 0.000332, 0.048729, 786.358256, 0.088702, 0.
0.311000, 0.000332, 0.048729, 754.503997, 0.088845, 0.
0.311500, 0.000333, 0.048729, 722.649738, 0.088988, 0.
0.312000, 0.000333, 0.048729, 690.795480, 0.089131, 0.
0.312500, 0.000334, 0.048729, 658.941221, 0.089273, 0.
0.313000, 0.000334, 0.048729, 627.086962, 0.089416, 0.
0.313500, 0.000335, 0.048729, 595.232703, 0.089559, 0.
0.314000, 0.000335, 0.048729, 563.378444, 0.089702, 0.
0.314500, 0.000336, 0.048729, 531.524185, 0.089845, 0.
0.315000, 0.000337, 0.048729, 499.669926, 0.089988, 0.
0.315500, 0.000337, 0.048729, 467.815667, 0.090130, 0.
0.316000, 0.000338, 0.048729, 435.961408, 0.090273, 0.
0.316500, 0.000338, 0.048729, 404.107149, 0.090416, 0.
0.317000, 0.000339, 0.048729, 372.252890, 0.090559, 0.
0.317500, 0.000341, 0.048729, 356.771534, 0.090709, 0.
0.318000, 0.000346, 0.048729, 352.464218, 0.090856, 0.
0.318500, 0.000350, 0.048729, 348.357854, 0.090998, 0.
0.319000, 0.000354, 0.048729, 344.301903, 0.091140, 0.
0.319500, 0.000358, 0.048729, 340.296946, 0.091282, 0.
0.320000, 0.000362, 0.048729, 336.342923, 0.091425, 0.
0.320500, 0.000366, 0.048729, 332.491524, 0.091565, 0.
0.321000, 0.000371, 0.048729, 328.779690, 0.091702, 0.
0.321500, 0.000375, 0.048729, 324.985597, 0.091844, 0.
0.322000, 0.000379, 0.048729, 321.234400, 0.091987, 0.
0.322500, 0.000384, 0.048729, 317.344784, 0.092136, 0.
0.323000, 0.000388, 0.048729, 313.658687, 0.092280, 0.
0.323500, 0.000393, 0.048729, 310.011857, 0.092424, 0.
0.324000, 0.000398, 0.048729, 306.029239, 0.092583, 0.
0.324500, 0.000402, 0.048729, 303.055329, 0.092704, 0.
0.325000, 0.000407, 0.048729, 299.190476, 0.092863, 0.
0.325500, 0.000412, 0.048729, 295.652399, 0.093010, 0.
0.326000, 0.000416, 0.048729, 292.772470, 0.093132, 0.
0.326500, 0.000421, 0.048729, 289.491698, 0.093272, 0.
0.327000, 0.000426, 0.048729, 285.868677, 0.093429, 0.
0.327500, 0.000431, 0.048729, 282.777667, 0.093564, 0.
0.328000, 0.000436, 0.048729, 279.578503, 0.093706, 0.
0.328500, 0.000441, 0.048729, 276.233099, 0.093857, 0.
0.329000, 0.000446, 0.048729, 272.994621, 0.094004, 0.
0.329500, 0.000451, 0.048729, 270.006090, 0.094142, 0.
0.330000, 0.000457, 0.048729, 266.511602, 0.094306, 0.
0.330500, 0.000462, 0.048729, 263.531108, 0.094448, 0.
0.331000, 0.000467, 0.048730, 260.643740, 0.094586, 0.
0.331500, 0.000473, 0.048730, 257.748839, 0.094727, 0.
0.332000, 0.000477, 0.048730, 255.301219, 0.094848, 0.
0.332500, 0.000483, 0.048730, 252.214825, 0.095002, 0.
0.333000, 0.000488, 0.048730, 249.423857, 0.095143, 0.
0.333500, 0.000494, 0.048730, 246.691710, 0.095283, 0.
0.334000, 0.000499, 0.048730, 243.928058, 0.095426, 0.
0.334500, 0.000505, 0.048730, 241.184390, 0.095570, 0.
0.335000, 0.000511, 0.048730, 238.511000, 0.095712, 0.
0.335500, 0.000516, 0.048730, 235.868654, 0.095855, 0.
0.336000, 0.000522, 0.048730, 233.257793, 0.095997, 0.
0.336500, 0.000528, 0.048730, 230.683684, 0.096139, 0.
0.337000, 0.000534, 0.048730, 228.140747, 0.096281, 0.
0.337500, 0.000540, 0.048730, 225.719608, 0.096418, 0.
0.338000, 0.000547, 0.048730, 222.833062, 0.096584, 0.
0.338500, 0.000553, 0.048730, 220.396449, 0.096726, 0.
0.339000, 0.000559, 0.048730, 218.129034, 0.096859, 0.
0.339500, 0.000564, 0.048730, 215.870983, 0.096994, 0.
0.340000, 0.000571, 0.048730, 213.482506, 0.097137, 0.
0.340500, 0.000577, 0.048730, 211.118859, 0.097282, 0.
0.341000, 0.000584, 0.048730, 208.725087, 0.097430, 0.
0.341500, 0.000590, 0.048730, 206.573402, 0.097565, 0.
0.342000, 0.000597, 0.048730, 204.103191, 0.097721, 0.
0.342500, 0.000603, 0.048730, 201.938186, 0.097860, 0.
0.343000, 0.000610, 0.048730, 199.768581, 0.098001, 0.
0.343500, 0.000616, 0.048730, 197.637096, 0.098142, 0.
0.344000, 0.000623, 0.048730, 195.501038, 0.098284, 0.
0.344500, 0.000630, 0.048730, 193.403756, 0.098425, 0.
0.345000, 0.000637, 0.048730, 191.305709, 0.098569, 0.
0.345500, 0.000644, 0.048730, 189.238334, 0.098712, 0.
0.346000, 0.000650, 0.048730, 187.380774, 0.098841, 0.
0.346500, 0.000658, 0.048730, 185.162804, 0.098999, 0.
0.347000, 0.000665, 0.048730, 183.152041, 0.099143, 0.
0.347500, 0.000672, 0.048730, 181.168313, 0.099287, 0.
0.348000, 0.000680, 0.048730, 179.278397, 0.099426, 0.
0.348500, 0.000687, 0.048730, 177.328894, 0.099571, 0.
0.349000, 0.000695, 0.048730, 175.300291, 0.099724, 0.
0.349500, 0.000702, 0.048730, 173.541078, 0.099858, 0.
0.350000, 0.000710, 0.048730, 171.600466, 0.100008, 0.
0.350500, 0.000717, 0.048730, 169.878623, 0.100142, 0.
0.351000, 0.000725, 0.048730, 168.076966, 0.100285, 0.
0.351500, 0.000733, 0.048730, 166.292163, 0.100428, 0.
0.352000, 0.000740, 0.048730, 164.532365, 0.100570, 0.
0.352500, 0.000748, 0.048730, 162.799251, 0.100712, 0.
0.353000, 0.000756, 0.048730, 161.085429, 0.100855, 0.
0.353500, 0.000764, 0.048730, 159.391091, 0.100997, 0.
0.354000, 0.000772, 0.048730, 157.716226, 0.101139, 0.
0.354500, 0.000781, 0.048731, 156.063848, 0.101281, 0.
0.355000, 0.000789, 0.048731, 154.378017, 0.101428, 0.
0.355500, 0.000798, 0.048731, 152.714580, 0.101575, 0.
0.356000, 0.000806, 0.048731, 151.123132, 0.101717, 0.
0.356500, 0.000815, 0.048731, 149.529572, 0.101861, 0.
0.357000, 0.000823, 0.048731, 147.990634, 0.102001, 0.
0.357500, 0.000831, 0.048731, 146.520257, 0.102137, 0.
0.358000, 0.000840, 0.048731, 144.979397, 0.102281, 0.
0.358500, 0.000849, 0.048731, 143.439877, 0.102427, 0.
0.359000, 0.000858, 0.048731, 141.938020, 0.102571, 0.
0.359500, 0.000867, 0.048731, 140.498396, 0.102710, 0.
0.360000, 0.000877, 0.048731, 138.947805, 0.102862, 0.
0.360500, 0.000886, 0.048731, 137.543502, 0.103002, 0.
0.361000, 0.000895, 0.048731, 136.142199, 0.103143, 0.
0.361500, 0.000904, 0.048731, 134.742330, 0.103285, 0.
0.362000, 0.000914, 0.048731, 133.324019, 0.103431, 0.
0.362500, 0.000923, 0.048731, 131.943818, 0.103574, 0.
0.363000, 0.000933, 0.048731, 130.602333, 0.103716, 0.
0.363500, 0.000942, 0.048731, 129.298000, 0.103855, 0.
0.364000, 0.000952, 0.048731, 127.977019, 0.103997, 0.
0.364500, 0.000962, 0.048731, 126.646991, 0.104142, 0.
0.365000, 0.000972, 0.048731, 125.340466, 0.104286, 0.
0.365500, 0.000982, 0.048731, 124.048240, 0.104430, 0.
0.366000, 0.000992, 0.048731, 122.782024, 0.104573, 0.
0.366500, 0.001002, 0.048731, 121.536623, 0.104715, 0.
0.367000, 0.001013, 0.048731, 120.270473, 0.104862, 0.
0.367500, 0.001024, 0.048731, 119.020356, 0.105008, 0.
0.368000, 0.001034, 0.048731, 117.844233, 0.105147, 0.
0.368500, 0.001044, 0.048731, 116.670392, 0.105288, 0.
0.369000, 0.001055, 0.048731, 115.499610, 0.105429, 0.
0.369500, 0.001065, 0.048732, 114.350336, 0.105570, 0.
0.370000, 0.001076, 0.048732, 113.186254, 0.105714, 0.
0.370500, 0.001087, 0.048732, 112.052063, 0.105856, 0.
0.371000, 0.001098, 0.048732, 110.929634, 0.105998, 0.
0.371500, 0.001109, 0.048732, 109.819181, 0.106141, 0.
0.372000, 0.001121, 0.048732, 108.720780, 0.106283, 0.
0.372500, 0.001132, 0.048732, 107.636391, 0.106425, 0.
0.373000, 0.001144, 0.048732, 106.523293, 0.106573, 0.
0.373500, 0.001155, 0.048732, 105.448989, 0.106717, 0.
0.374000, 0.001167, 0.048732, 104.405495, 0.106858, 0.
0.374500, 0.001179, 0.048732, 103.365465, 0.107001, 0.
0.375000, 0.001191, 0.048732, 102.327922, 0.107145, 0.
0.375500, 0.001203, 0.048732, 101.300470, 0.107290, 0.
0.376000, 0.001215, 0.048732, 100.288171, 0.107433, 0.
0.376500, 0.001227, 0.048732, 99.287399, 0.107577, 0.
0.377000, 0.001239, 0.048732, 98.324642, 0.107717, 0.
0.377500, 0.001251, 0.048732, 97.372367, 0.107857, 0.
0.378000, 0.001264, 0.048732, 96.403500, 0.108001, 0.
0.378500, 0.001276, 0.048732, 95.450541, 0.108144, 0.
0.379000, 0.001289, 0.048732, 94.497838, 0.108289, 0.
0.379500, 0.001302, 0.048732, 93.582631, 0.108429, 0.
0.380000, 0.001315, 0.048732, 92.668089, 0.108571, 0.
0.380500, 0.001328, 0.048733, 91.753768, 0.108715, 0.
0.381000, 0.001341, 0.048733, 90.835205, 0.108861, 0.
0.381500, 0.001354, 0.048733, 89.948069, 0.109004, 0.
0.382000, 0.001368, 0.048733, 89.087042, 0.109144, 0.
0.382500, 0.001381, 0.048733, 88.215694, 0.109287, 0.
0.383000, 0.001395, 0.048733, 87.350120, 0.109431, 0.
0.383500, 0.001408, 0.048733, 86.509847, 0.109572, 0.
0.384000, 0.001422, 0.048733, 85.655703, 0.109717, 0.
0.384500, 0.001436, 0.048733, 84.824374, 0.109860, 0.
0.385000, 0.001450, 0.048733, 84.001894, 0.110003, 0.
0.385500, 0.001464, 0.048733, 83.193933, 0.110144, 0.
0.386000, 0.001479, 0.048733, 82.383294, 0.110288, 0.
0.386500, 0.001493, 0.048733, 81.595607, 0.110430, 0.
0.387000, 0.001507, 0.048733, 80.822956, 0.110570, 0.
0.387500, 0.001523, 0.048733, 80.019804, 0.110717, 0.
0.388000, 0.001537, 0.048733, 79.252200, 0.110860, 0.
0.388500, 0.001552, 0.048733, 78.502706, 0.111000, 0.
0.389000, 0.001567, 0.048734, 77.751715, 0.111143, 0.
0.389500, 0.001582, 0.048734, 77.003879, 0.111286, 0.
0.390000, 0.001597, 0.048734, 76.269501, 0.111428, 0.
0.390500, 0.001613, 0.048734, 75.534417, 0.111572, 0.
0.391000, 0.001629, 0.048734, 74.788549, 0.111720, 0.
0.391500, 0.001645, 0.048734, 74.078406, 0.111862, 0.
0.392000, 0.001660, 0.048734, 73.375652, 0.112004, 0.
0.392500, 0.001676, 0.048734, 72.679681, 0.112147, 0.
0.393000, 0.001692, 0.048734, 71.993305, 0.112289, 0.
0.393500, 0.001708, 0.048734, 71.314013, 0.112431, 0.
0.394000, 0.001725, 0.048734, 70.637737, 0.112574, 0.
0.394500, 0.001741, 0.048734, 69.967839, 0.112717, 0.
0.395000, 0.001758, 0.048734, 69.301532, 0.112861, 0.
0.395500, 0.001775, 0.048734, 68.647526, 0.113004, 0.
0.396000, 0.001792, 0.048734, 68.000262, 0.113147, 0.
0.396500, 0.001809, 0.048735, 67.363702, 0.113289, 0.
0.397000, 0.001826, 0.048735, 66.740301, 0.113429, 0.
0.397500, 0.001843, 0.048735, 66.108890, 0.113573, 0.
0.398000, 0.001861, 0.048735, 65.484835, 0.113717, 0.
0.398500, 0.001878, 0.048735, 64.873360, 0.113859, 0.
0.399000, 0.001896, 0.048735, 64.260388, 0.114004, 0.
0.399500, 0.001914, 0.048735, 63.667250, 0.114145, 0.
0.400000, 0.001932, 0.048735, 63.075346, 0.114287, 0.
0.400500, 0.001950, 0.048735, 62.482547, 0.114431, 0.
0.401000, 0.001969, 0.048735, 61.888263, 0.114577, 0.
0.401500, 0.001987, 0.048735, 61.314097, 0.114719, 0.
0.402000, 0.002005, 0.048735, 60.754673, 0.114860, 0.
0.402500, 0.002024, 0.048735, 60.188689, 0.115003, 0.
0.403000, 0.002043, 0.048736, 59.634578, 0.115145, 0.
0.403500, 0.002062, 0.048736, 59.087304, 0.115287, 0.
0.404000, 0.002082, 0.048736, 58.529740, 0.115433, 0.
0.404500, 0.002101, 0.048736, 57.989647, 0.115576, 0.
0.405000, 0.002121, 0.048736, 57.455005, 0.115718, 0.
0.405500, 0.002140, 0.048736, 56.929833, 0.115860, 0.
0.406000, 0.002160, 0.048736, 56.402025, 0.116004, 0.
0.406500, 0.002180, 0.048736, 55.883269, 0.116147, 0.
0.407000, 0.002201, 0.048736, 55.365750, 0.116292, 0.
0.407500, 0.002221, 0.048736, 54.855674, 0.116435, 0.
0.408000, 0.002241, 0.048736, 54.359310, 0.116576, 0.
0.408500, 0.002262, 0.048737, 53.866023, 0.116718, 0.
0.409000, 0.002283, 0.048737, 53.368932, 0.116863, 0.
0.409500, 0.002304, 0.048737, 52.891607, 0.117003, 0.
0.410000, 0.002325, 0.048737, 52.397075, 0.117149, 0.
0.410500, 0.002347, 0.048737, 51.922596, 0.117292, 0.
0.411000, 0.002368, 0.048737, 51.451193, 0.117434, 0.
0.411500, 0.002390, 0.048737, 50.983886, 0.117577, 0.
0.412000, 0.002412, 0.048737, 50.521269, 0.117720, 0.
0.412500, 0.002434, 0.048737, 50.064048, 0.117863, 0.
0.413000, 0.002456, 0.048737, 49.611392, 0.118006, 0.
