Time,Dissipation Rate Incompressible,Dissipation Rate Compressible,Ekin incomp,Ekin comp,Enstrophy comp,DR_u,DR_S,DR_Sd,DR_p,Maximum Vorticity,Mean Temperature,uprime,Mean Entropy,ED_S,ED_D
0.11186942426254E+00002, 0.52448623473478E-00002, 0.50041434066893E-00002, 0.60752119613761E-00001, 0.60730341258819E-00001, 0.41882196755602E+00001, 0.52434893186841E-00002, 0.52448623473478E-00002, 0.52439539018152E-00002, -.23981049512596E-00003, 0.29334414013077E+00002, 0.10003611061777E+00001, 0.20124962875951E+00000, -.10672642304796E+00002, 0.52421162900204E-00002, 0.18168910650451E-00005
0.11209088589093E+00002, 0.52479767112263E-00002, 0.49850226772910E-00002, 0.60576677356969E-00001, 0.60555079258144E-00001, 0.41907620687507E+00001, 0.52466116088963E-00002, 0.52479767112263E-00002, 0.52470753934079E-00002, -.26205271611693E-00003, 0.29200493690838E+00002, 0.10003620858208E+00001, 0.20095883053828E+00000, -.10672644762915E+00002, 0.52452465065662E-00002, 0.18026356367886E-00005
0.11231238116843E+00002, 0.52510172945902E-00002, 0.49608335206840E-00002, 0.60401051185227E-00001, 0.60379613208285E-00001, 0.41932445582853E+00001, 0.52496598020778E-00002, 0.52510172945902E-00002, 0.52501231205185E-00002, -.28928959983452E-00003, 0.28969822744485E+00002, 0.10003630670325E+00001, 0.20066730540080E+00000, -.10672647223771E+00002, 0.52483023095653E-00002, 0.17883481434254E-00005
0.11253388668599E+00002, 0.52539645038877E-00002, 0.49328982480708E-00002, 0.60225194191771E-00001, 0.60203905559947E-00001, 0.41956479825310E+00001, 0.52526140562801E-00002, 0.52539645038877E-00002, 0.52530772798131E-00002, -.32017903174231E-00003, 0.28654013034298E+00002, 0.10003640505802E+00001, 0.20037497214268E+00000, -.10672649687900E+00002, 0.52512636086725E-00002, 0.17744481491353E-00005
0.11275539745637E+00002, 0.52568096466294E-00002, 0.49034622735220E-00002, 0.60048998247220E-00001, 0.60027866528273E-00001, 0.41979629705349E+00001, 0.52554645349765E-00002, 0.52568096466294E-00002, 0.52559284050460E-00002, -.35246613152403E-00003, 0.28258163151010E+00002, 0.10003650368924E+00001, 0.20008164707975E+00000, -.10672652156423E+00002, 0.52541194233235E-00002, 0.17624831667008E-00005
0.11297692835293E+00002, 0.52594847797906E-00002, 0.48735044385015E-00002, 0.59872299124945E-00001, 0.59851344446089E-00001, 0.42001393972037E+00001, 0.52581441418362E-00002, 0.52594847797906E-00002, 0.52586090539929E-00002, -.38510461549145E-00003, 0.27788134850798E+00002, 0.10003660261510E+00001, 0.19978705184095E+00000, -.10672654631250E+00002, 0.52568035038818E-00002, 0.17514515952779E-00005
0.11319849485050E+00002, 0.52620056614421E-00002, 0.48419598013277E-00002, 0.59695067289622E-00001, 0.59674306020467E-00001, 0.42021963390456E+00001, 0.52606697899912E-00002, 0.52620056614421E-00002, 0.52611356534516E-00002, -.41917585212397E-00003, 0.27720839725623E+00002, 0.10003670178369E+00001, 0.19949113144803E+00000, -.10672657113060E+00002, 0.52593339185403E-00002, 0.17400159810066E-00005
0.11342011297744E+00002, 0.52644232251827E-00002, 0.48098452314958E-00002, 0.59517361068927E-00001, 0.59496793310514E-00001, 0.42041774076341E+00001, 0.52630920163417E-00002, 0.52644232251827E-00002, 0.52635587821926E-00002, -.45371355069683E-00003, 0.27856039852544E+00002, 0.10003680113609E+00001, 0.19919397760128E+00000, -.10672659601881E+00002, 0.52617608075007E-00002, 0.17288859799834E-00005
0.11364179910267E+00002, 0.52667284123256E-00002, 0.47808189361628E-00002, 0.59339190506580E-00001, 0.59318801522171E-00001, 0.42060751709903E+00001, 0.52654015748101E-00002, 0.52667284123256E-00002, 0.52658691310374E-00002, -.48505019487463E-00003, 0.27940058224567E+00002, 0.10003690066965E+00001, 0.19889560160476E+00000, -.10672662098076E+00002, 0.52640747372946E-00002, 0.17185625763221E-00005
0.11386353433653E+00002, 0.52687697421823E-00002, 0.47578204304617E-00002, 0.59160459352625E-00001, 0.59140232627377E-00001, 0.42077666364940E+00001, 0.52674479639478E-00002, 0.52687697421823E-00002, 0.52679157283419E-00002, -.51009529788018E-00003, 0.27980088126585E+00002, 0.10003700045774E+00001, 0.19859583639916E+00000, -.10672664602652E+00002, 0.52661261857133E-00002, 0.17080276806730E-00005
