xcoord, rho_exact, zero
6.655000e-01,	4.263194e-01,	 0
6.665000e-01,	4.263194e-01,	 0
6.675000e-01,	4.263194e-01,	 0
6.685000e-01,	4.263194e-01,	 0
6.695000e-01,	4.263194e-01,	 0
6.705000e-01,	4.263194e-01,	 0
6.715000e-01,	4.263194e-01,	 0
6.725000e-01,	4.263194e-01,	 0
6.735000e-01,	4.263194e-01,	 0
6.745000e-01,	4.263194e-01,	 0
6.755000e-01,	4.263194e-01,	 0
6.765000e-01,	4.263194e-01,	 0
6.775000e-01,	4.263194e-01,	 0
6.785000e-01,	4.263194e-01,	 0
6.795000e-01,	4.263194e-01,	 0
6.805000e-01,	4.263194e-01,	 0
6.815000e-01,	4.263194e-01,	 0
6.825000e-01,	4.263194e-01,	 0
6.835000e-01,	4.263194e-01,	 0
6.845000e-01,	4.263194e-01,	 0
6.855000e-01,	2.655737e-01,	 0
6.865000e-01,	2.655737e-01,	 0
6.875000e-01,	2.655737e-01,	 0
6.885000e-01,	2.655737e-01,	 0
6.895000e-01,	2.655737e-01,	 0
6.905000e-01,	2.655737e-01,	 0
6.915000e-01,	2.655737e-01,	 0
6.925000e-01,	2.655737e-01,	 0
6.935000e-01,	2.655737e-01,	 0
6.945000e-01,	2.655737e-01,	 0
6.955000e-01,	2.655737e-01,	 0
6.965000e-01,	2.655737e-01,	 0
6.975000e-01,	2.655737e-01,	 0
6.985000e-01,	2.655737e-01,	 0
6.995000e-01,	2.655737e-01,	 0
7.005000e-01,	2.655737e-01,	 0
7.015000e-01,	2.655737e-01,	 0
7.025000e-01,	2.655737e-01,	 0
7.035000e-01,	2.655737e-01,	 0
7.045000e-01,	2.655737e-01,	 0
7.055000e-01,	2.655737e-01,	 0
7.065000e-01,	2.655737e-01,	 0
7.075000e-01,	2.655737e-01,	 0
7.085000e-01,	2.655737e-01,	 0
7.095000e-01,	2.655737e-01,	 0
7.105000e-01,	2.655737e-01,	 0
7.115000e-01,	2.655737e-01,	 0
7.125000e-01,	2.655737e-01,	 0
7.135000e-01,	2.655737e-01,	 0
7.145000e-01,	2.655737e-01,	 0
7.155000e-01,	2.655737e-01,	 0
7.165000e-01,	2.655737e-01,	 0
7.175000e-01,	2.655737e-01,	 0
7.185000e-01,	2.655737e-01,	 0
7.195000e-01,	2.655737e-01,	 0
7.205000e-01,	2.655737e-01,	 0
7.215000e-01,	2.655737e-01,	 0
7.225000e-01,	2.655737e-01,	 0
7.235000e-01,	2.655737e-01,	 0
7.245000e-01,	2.655737e-01,	 0
7.255000e-01,	2.655737e-01,	 0
7.265000e-01,	2.655737e-01,	 0
7.275000e-01,	2.655737e-01,	 0
7.285000e-01,	2.655737e-01,	 0
7.295000e-01,	2.655737e-01,	 0
7.305000e-01,	2.655737e-01,	 0
7.315000e-01,	2.655737e-01,	 0
7.325000e-01,	2.655737e-01,	 0
7.335000e-01,	2.655737e-01,	 0
7.345000e-01,	2.655737e-01,	 0
7.355000e-01,	2.655737e-01,	 0
7.365000e-01,	2.655737e-01,	 0
7.375000e-01,	2.655737e-01,	 0
7.385000e-01,	2.655737e-01,	 0
7.395000e-01,	2.655737e-01,	 0
7.405000e-01,	2.655737e-01,	 0
7.415000e-01,	2.655737e-01,	 0
7.425000e-01,	2.655737e-01,	 0
7.435000e-01,	2.655737e-01,	 0
7.445000e-01,	2.655737e-01,	 0
7.455000e-01,	2.655737e-01,	 0
7.465000e-01,	2.655737e-01,	 0
7.475000e-01,	2.655737e-01,	 0
7.485000e-01,	2.655737e-01,	 0
7.495000e-01,	2.655737e-01,	 0
7.505000e-01,	2.655737e-01,	 0
7.515000e-01,	2.655737e-01,	 0
7.525000e-01,	2.655737e-01,	 0
7.535000e-01,	2.655737e-01,	 0
7.545000e-01,	2.655737e-01,	 0
7.555000e-01,	2.655737e-01,	 0
7.565000e-01,	2.655737e-01,	 0
7.575000e-01,	2.655737e-01,	 0
7.585000e-01,	2.655737e-01,	 0
7.595000e-01,	2.655737e-01,	 0
7.605000e-01,	2.655737e-01,	 0
7.615000e-01,	2.655737e-01,	 0
7.625000e-01,	2.655737e-01,	 0
7.635000e-01,	2.655737e-01,	 0
7.645000e-01,	2.655737e-01,	 0
7.655000e-01,	2.655737e-01,	 0
7.665000e-01,	2.655737e-01,	 0
7.675000e-01,	2.655737e-01,	 0
7.685000e-01,	2.655737e-01,	 0
7.695000e-01,	2.655737e-01,	 0
7.705000e-01,	2.655737e-01,	 0
7.715000e-01,	2.655737e-01,	 0
7.725000e-01,	2.655737e-01,	 0
7.735000e-01,	2.655737e-01,	 0
7.745000e-01,	2.655737e-01,	 0
7.755000e-01,	2.655737e-01,	 0
7.765000e-01,	2.655737e-01,	 0
7.775000e-01,	2.655737e-01,	 0
7.785000e-01,	2.655737e-01,	 0
7.795000e-01,	2.655737e-01,	 0
7.805000e-01,	2.655737e-01,	 0
7.815000e-01,	2.655737e-01,	 0
7.825000e-01,	2.655737e-01,	 0
7.835000e-01,	2.655737e-01,	 0
7.845000e-01,	2.655737e-01,	 0
7.855000e-01,	2.655737e-01,	 0
7.865000e-01,	2.655737e-01,	 0
7.875000e-01,	2.655737e-01,	 0
7.885000e-01,	2.655737e-01,	 0
7.895000e-01,	2.655737e-01,	 0
7.905000e-01,	2.655737e-01,	 0
7.915000e-01,	2.655737e-01,	 0
7.925000e-01,	2.655737e-01,	 0
7.935000e-01,	2.655737e-01,	 0
7.945000e-01,	2.655737e-01,	 0
7.955000e-01,	2.655737e-01,	 0
7.965000e-01,	2.655737e-01,	 0
7.975000e-01,	2.655737e-01,	 0
7.985000e-01,	2.655737e-01,	 0
7.995000e-01,	2.655737e-01,	 0
8.005000e-01,	2.655737e-01,	 0
8.015000e-01,	2.655737e-01,	 0
8.025000e-01,	2.655737e-01,	 0
8.035000e-01,	2.655737e-01,	 0
8.045000e-01,	2.655737e-01,	 0
8.055000e-01,	2.655737e-01,	 0
8.065000e-01,	2.655737e-01,	 0
8.075000e-01,	2.655737e-01,	 0
8.085000e-01,	2.655737e-01,	 0
8.095000e-01,	2.655737e-01,	 0
8.105000e-01,	2.655737e-01,	 0
8.115000e-01,	2.655737e-01,	 0
8.125000e-01,	2.655737e-01,	 0
8.135000e-01,	2.655737e-01,	 0
8.145000e-01,	2.655737e-01,	 0
8.155000e-01,	2.655737e-01,	 0
8.165000e-01,	2.655737e-01,	 0
8.175000e-01,	2.655737e-01,	 0
8.185000e-01,	2.655737e-01,	 0
8.195000e-01,	2.655737e-01,	 0
8.205000e-01,	2.655737e-01,	 0
8.215000e-01,	2.655737e-01,	 0
8.225000e-01,	2.655737e-01,	 0
8.235000e-01,	2.655737e-01,	 0
8.245000e-01,	2.655737e-01,	 0
8.255000e-01,	2.655737e-01,	 0
8.265000e-01,	2.655737e-01,	 0
8.275000e-01,	2.655737e-01,	 0
8.285000e-01,	2.655737e-01,	 0
8.295000e-01,	2.655737e-01,	 0
8.305000e-01,	2.655737e-01,	 0
8.315000e-01,	2.655737e-01,	 0
8.325000e-01,	2.655737e-01,	 0
8.335000e-01,	2.655737e-01,	 0
8.345000e-01,	2.655737e-01,	 0
8.355000e-01,	2.655737e-01,	 0
8.365000e-01,	2.655737e-01,	 0
8.375000e-01,	2.655737e-01,	 0
8.385000e-01,	2.655737e-01,	 0
8.395000e-01,	2.655737e-01,	 0
8.405000e-01,	2.655737e-01,	 0
8.415000e-01,	2.655737e-01,	 0
8.425000e-01,	2.655737e-01,	 0
8.435000e-01,	2.655737e-01,	 0
8.445000e-01,	2.655737e-01,	 0
8.455000e-01,	2.655737e-01,	 0
8.465000e-01,	2.655737e-01,	 0
8.475000e-01,	2.655737e-01,	 0
8.485000e-01,	2.655737e-01,	 0
8.495000e-01,	2.655737e-01,	 0
8.505000e-01,	1.250000e-01,	 0
8.515000e-01,	1.250000e-01,	 0
8.525000e-01,	1.250000e-01,	 0
8.535000e-01,	1.250000e-01,	 0
8.545000e-01,	1.250000e-01,	 0
8.555000e-01,	1.250000e-01,	 0
8.565000e-01,	1.250000e-01,	 0
8.575000e-01,	1.250000e-01,	 0
8.585000e-01,	1.250000e-01,	 0
8.595000e-01,	1.250000e-01,	 0
8.605000e-01,	1.250000e-01,	 0
8.615000e-01,	1.250000e-01,	 0
8.625000e-01,	1.250000e-01,	 0
8.635000e-01,	1.250000e-01,	 0
8.645000e-01,	1.250000e-01,	 0
8.655000e-01,	1.250000e-01,	 0
8.665000e-01,	1.250000e-01,	 0
8.675000e-01,	1.250000e-01,	 0
8.685000e-01,	1.250000e-01,	 0
8.695000e-01,	1.250000e-01,	 0
8.705000e-01,	1.250000e-01,	 0
8.715000e-01,	1.250000e-01,	 0
8.725000e-01,	1.250000e-01,	 0
8.735000e-01,	1.250000e-01,	 0
8.745000e-01,	1.250000e-01,	 0
8.755000e-01,	1.250000e-01,	 0
8.765000e-01,	1.250000e-01,	 0
8.775000e-01,	1.250000e-01,	 0
8.785000e-01,	1.250000e-01,	 0
8.795000e-01,	1.250000e-01,	 0
8.805000e-01,	1.250000e-01,	 0
8.815000e-01,	1.250000e-01,	 0
8.825000e-01,	1.250000e-01,	 0
8.835000e-01,	1.250000e-01,	 0
8.845000e-01,	1.250000e-01,	 0
8.855000e-01,	1.250000e-01,	 0
8.865000e-01,	1.250000e-01,	 0
8.875000e-01,	1.250000e-01,	 0
8.885000e-01,	1.250000e-01,	 0
8.895000e-01,	1.250000e-01,	 0
8.905000e-01,	1.250000e-01,	 0
8.915000e-01,	1.250000e-01,	 0
8.925000e-01,	1.250000e-01,	 0
8.935000e-01,	1.250000e-01,	 0
8.945000e-01,	1.250000e-01,	 0
8.955000e-01,	1.250000e-01,	 0
8.965000e-01,	1.250000e-01,	 0
8.975000e-01,	1.250000e-01,	 0
8.985000e-01,	1.250000e-01,	 0
8.995000e-01,	1.250000e-01,	 0
9.005000e-01,	1.250000e-01,	 0
9.015000e-01,	1.250000e-01,	 0
9.025000e-01,	1.250000e-01,	 0
9.035000e-01,	1.250000e-01,	 0
9.045000e-01,	1.250000e-01,	 0
9.055000e-01,	1.250000e-01,	 0
9.065000e-01,	1.250000e-01,	 0
9.075000e-01,	1.250000e-01,	 0
9.085000e-01,	1.250000e-01,	 0
9.095000e-01,	1.250000e-01,	 0
9.105000e-01,	1.250000e-01,	 0
9.115000e-01,	1.250000e-01,	 0
9.125000e-01,	1.250000e-01,	 0
9.135000e-01,	1.250000e-01,	 0
9.145000e-01,	1.250000e-01,	 0
9.155000e-01,	1.250000e-01,	 0
9.165000e-01,	1.250000e-01,	 0
9.175000e-01,	1.250000e-01,	 0
9.185000e-01,	1.250000e-01,	 0
9.195000e-01,	1.250000e-01,	 0
9.205000e-01,	1.250000e-01,	 0
9.215000e-01,	1.250000e-01,	 0
9.225000e-01,	1.250000e-01,	 0
9.235000e-01,	1.250000e-01,	 0
9.245000e-01,	1.250000e-01,	 0
9.255000e-01,	1.250000e-01,	 0
9.265000e-01,	1.250000e-01,	 0
9.275000e-01,	1.250000e-01,	 0
9.285000e-01,	1.250000e-01,	 0
9.295000e-01,	1.250000e-01,	 0
9.305000e-01,	1.250000e-01,	 0
9.315000e-01,	1.250000e-01,	 0
9.325000e-01,	1.250000e-01,	 0
9.335000e-01,	1.250000e-01,	 0
9.345000e-01,	1.250000e-01,	 0
9.355000e-01,	1.250000e-01,	 0
9.365000e-01,	1.250000e-01,	 0
9.375000e-01,	1.250000e-01,	 0
9.385000e-01,	1.250000e-01,	 0
9.395000e-01,	1.250000e-01,	 0
9.405000e-01,	1.250000e-01,	 0
9.415000e-01,	1.250000e-01,	 0
9.425000e-01,	1.250000e-01,	 0
9.435000e-01,	1.250000e-01,	 0
9.445000e-01,	1.250000e-01,	 0
9.455000e-01,	1.250000e-01,	 0
9.465000e-01,	1.250000e-01,	 0
9.475000e-01,	1.250000e-01,	 0
9.485000e-01,	1.250000e-01,	 0
9.495000e-01,	1.250000e-01,	 0
9.505000e-01,	1.250000e-01,	 0
9.515000e-01,	1.250000e-01,	 0
9.525000e-01,	1.250000e-01,	 0
9.535000e-01,	1.250000e-01,	 0
9.545000e-01,	1.250000e-01,	 0
9.555000e-01,	1.250000e-01,	 0
9.565000e-01,	1.250000e-01,	 0
9.575000e-01,	1.250000e-01,	 0
9.585000e-01,	1.250000e-01,	 0
9.595000e-01,	1.250000e-01,	 0
9.605000e-01,	1.250000e-01,	 0
9.615000e-01,	1.250000e-01,	 0
9.625000e-01,	1.250000e-01,	 0
9.635000e-01,	1.250000e-01,	 0
9.645000e-01,	1.250000e-01,	 0
9.655000e-01,	1.250000e-01,	 0
9.665000e-01,	1.250000e-01,	 0
9.675000e-01,	1.250000e-01,	 0
9.685000e-01,	1.250000e-01,	 0
9.695000e-01,	1.250000e-01,	 0
9.705000e-01,	1.250000e-01,	 0
9.715000e-01,	1.250000e-01,	 0
9.725000e-01,	1.250000e-01,	 0
9.735000e-01,	1.250000e-01,	 0
9.745000e-01,	1.250000e-01,	 0
9.755000e-01,	1.250000e-01,	 0
9.765000e-01,	1.250000e-01,	 0
9.775000e-01,	1.250000e-01,	 0
9.785000e-01,	1.250000e-01,	 0
9.795000e-01,	1.250000e-01,	 0
9.805000e-01,	1.250000e-01,	 0
9.815000e-01,	1.250000e-01,	 0
9.825000e-01,	1.250000e-01,	 0
9.835000e-01,	1.250000e-01,	 0
9.845000e-01,	1.250000e-01,	 0
9.855000e-01,	1.250000e-01,	 0
9.865000e-01,	1.250000e-01,	 0
9.875000e-01,	1.250000e-01,	 0
9.885000e-01,	1.250000e-01,	 0
9.895000e-01,	1.250000e-01,	 0
9.905000e-01,	1.250000e-01,	 0
9.915000e-01,	1.250000e-01,	 0
9.925000e-01,	1.250000e-01,	 0
9.935000e-01,	1.250000e-01,	 0
9.945000e-01,	1.250000e-01,	 0
9.955000e-01,	1.250000e-01,	 0
9.965000e-01,	1.250000e-01,	 0
9.975000e-01,	1.250000e-01,	 0
9.985000e-01,	1.250000e-01,	 0
9.995000e-01,	1.250000e-01,	 0

