Points_0,Points_1,Points_2,Points_Magnitude,Solution,arc_length,Point ID,vtkValidPointMask
0.048,0,0,0.048,-0.528332,1.048,524,1
0.05,0,0,0.05,-0.528575,1.05,525,1
0.052,0,0,0.052,-0.528818,1.052,526,1
0.054,0,0,0.054,-0.529061,1.054,527,1
0.056,0,0,0.056,-0.529305,1.056,528,1
0.058,0,0,0.058,-0.529548,1.058,529,1
0.06,0,0,0.06,-0.529791,1.06,530,1
0.062,0,0,0.062,-0.530035,1.062,531,1
0.064,0,0,0.064,-0.530278,1.064,532,1
0.066,0,0,0.066,-0.530521,1.066,533,1
0.068,0,0,0.068,-0.529502,1.068,534,1
0.07,0,0,0.07,-0.527852,1.07,535,1
0.072,0,0,0.072,-0.526202,1.072,536,1
0.074,0,0,0.074,-0.524552,1.074,537,1
0.076,0,0,0.076,-0.522902,1.076,538,1
0.078,0,0,0.078,-0.521251,1.078,539,1
0.08,0,0,0.08,-0.519601,1.08,540,1
0.082,0,0,0.082,-0.517951,1.082,541,1
0.084,0,0,0.084,-0.516301,1.084,542,1
0.086,0,0,0.086,-0.514651,1.086,543,1
0.088,0,0,0.088,-0.513001,1.088,544,1
0.09,0,0,0.09,-0.511351,1.09,545,1
0.092,0,0,0.092,-0.509701,1.092,546,1
0.094,0,0,0.094,-0.50805,1.094,547,1
0.096,0,0,0.096,-0.5064,1.096,548,1
0.098,0,0,0.098,-0.50475,1.098,549,1
0.1,0,0,0.1,-0.5031,1.1,550,1
0.102,0,0,0.102,-0.50145,1.102,551,1
0.104,0,0,0.104,-0.4998,1.104,552,1
0.106,0,0,0.106,-0.49815,1.106,553,1
0.108,0,0,0.108,-0.4965,1.108,554,1
0.11,0,0,0.11,-0.494849,1.11,555,1
0.112,0,0,0.112,-0.493199,1.112,556,1
0.114,0,0,0.114,-0.491549,1.114,557,1
0.116,0,0,0.116,-0.489899,1.116,558,1
0.118,0,0,0.118,-0.488249,1.118,559,1
0.12,0,0,0.12,-0.486599,1.12,560,1
0.122,0,0,0.122,-0.484949,1.122,561,1
0.124,0,0,0.124,-0.483299,1.124,562,1
0.126,0,0,0.126,-0.481648,1.126,563,1
0.128,0,0,0.128,-0.479998,1.128,564,1
0.13,0,0,0.13,-0.478348,1.13,565,1
0.132,0,0,0.132,-0.476698,1.132,566,1
0.134,0,0,0.134,-0.474473,1.134,567,1
0.136,0,0,0.136,-0.471099,1.136,568,1
0.138,0,0,0.138,-0.467725,1.138,569,1
0.14,0,0,0.14,-0.464352,1.14,570,1
0.142,0,0,0.142,-0.460978,1.142,571,1
0.144,0,0,0.144,-0.457604,1.144,572,1
0.146,0,0,0.146,-0.45423,1.146,573,1
0.148,0,0,0.148,-0.450856,1.148,574,1
0.15,0,0,0.15,-0.447482,1.15,575,1
0.152,0,0,0.152,-0.444108,1.152,576,1
0.154,0,0,0.154,-0.440734,1.154,577,1
0.156,0,0,0.156,-0.43736,1.156,578,1
0.158,0,0,0.158,-0.433986,1.158,579,1
0.16,0,0,0.16,-0.430612,1.16,580,1
0.162,0,0,0.162,-0.427238,1.162,581,1
0.164,0,0,0.164,-0.423864,1.164,582,1
0.166,0,0,0.166,-0.42049,1.166,583,1
0.168,0,0,0.168,-0.417116,1.168,584,1
0.17,0,0,0.17,-0.413743,1.17,585,1
0.172,0,0,0.172,-0.410369,1.172,586,1
0.174,0,0,0.174,-0.406995,1.174,587,1
0.176,0,0,0.176,-0.403621,1.176,588,1
0.178,0,0,0.178,-0.400247,1.178,589,1
0.18,0,0,0.18,-0.396873,1.18,590,1
0.182,0,0,0.182,-0.393499,1.182,591,1
0.184,0,0,0.184,-0.390125,1.184,592,1
0.186,0,0,0.186,-0.386751,1.186,593,1
0.188,0,0,0.188,-0.383377,1.188,594,1
0.19,0,0,0.19,-0.380003,1.19,595,1
0.192,0,0,0.192,-0.376629,1.192,596,1
0.194,0,0,0.194,-0.373255,1.194,597,1
0.196,0,0,0.196,-0.369881,1.196,598,1
0.198,0,0,0.198,-0.366507,1.198,599,1
0.2,0,0,0.2,-0.363133,1.2,600,1
0.202,0,0,0.202,-0.358381,1.202,601,1
0.204,0,0,0.204,-0.353629,1.204,602,1
0.206,0,0,0.206,-0.348876,1.206,603,1
0.208,0,0,0.208,-0.344124,1.208,604,1
0.21,0,0,0.21,-0.339371,1.21,605,1
0.212,0,0,0.212,-0.334619,1.212,606,1
0.214,0,0,0.214,-0.329866,1.214,607,1
0.216,0,0,0.216,-0.325114,1.216,608,1
0.218,0,0,0.218,-0.320361,1.218,609,1
0.22,0,0,0.22,-0.315609,1.22,610,1
0.222,0,0,0.222,-0.310856,1.222,611,1
0.224,0,0,0.224,-0.306104,1.224,612,1
0.226,0,0,0.226,-0.301351,1.226,613,1
0.228,0,0,0.228,-0.296599,1.228,614,1
0.23,0,0,0.23,-0.291846,1.23,615,1
0.232,0,0,0.232,-0.287094,1.232,616,1
0.234,0,0,0.234,-0.282342,1.234,617,1
0.236,0,0,0.236,-0.277589,1.236,618,1
0.238,0,0,0.238,-0.272837,1.238,619,1
0.24,0,0,0.24,-0.268084,1.24,620,1
0.242,0,0,0.242,-0.263332,1.242,621,1
0.244,0,0,0.244,-0.258579,1.244,622,1
0.246,0,0,0.246,-0.253827,1.246,623,1
0.248,0,0,0.248,-0.249074,1.248,624,1
0.25,0,0,0.25,-0.244322,1.25,625,1
0.252,0,0,0.252,-0.239569,1.252,626,1
0.254,0,0,0.254,-0.234817,1.254,627,1
0.256,0,0,0.256,-0.230064,1.256,628,1
0.258,0,0,0.258,-0.225312,1.258,629,1
0.26,0,0,0.26,-0.22056,1.26,630,1
0.262,0,0,0.262,-0.215807,1.262,631,1
0.264,0,0,0.264,-0.211055,1.264,632,1
0.266,0,0,0.266,-0.206302,1.266,633,1
0.268,0,0,0.268,-0.200963,1.268,634,1
0.27,0,0,0.27,-0.19533,1.27,635,1
0.272,0,0,0.272,-0.189697,1.272,636,1
0.274,0,0,0.274,-0.184065,1.274,637,1
0.276,0,0,0.276,-0.178432,1.276,638,1
0.278,0,0,0.278,-0.172799,1.278,639,1
0.28,0,0,0.28,-0.167166,1.28,640,1
0.282,0,0,0.282,-0.161534,1.282,641,1
0.284,0,0,0.284,-0.155901,1.284,642,1
0.286,0,0,0.286,-0.150268,1.286,643,1
0.288,0,0,0.288,-0.144635,1.288,644,1
0.29,0,0,0.29,-0.139003,1.29,645,1
0.292,0,0,0.292,-0.13337,1.292,646,1
0.294,0,0,0.294,-0.127737,1.294,647,1
0.296,0,0,0.296,-0.122104,1.296,648,1
0.298,0,0,0.298,-0.116472,1.298,649,1
0.3,0,0,0.3,-0.110839,1.3,650,1
0.302,0,0,0.302,-0.105206,1.302,651,1
0.304,0,0,0.304,-0.0995733,1.304,652,1
0.306,0,0,0.306,-0.0939406,1.306,653,1
0.308,0,0,0.308,-0.0883078,1.308,654,1
0.31,0,0,0.31,-0.082675,1.31,655,1
0.312,0,0,0.312,-0.0770423,1.312,656,1
0.314,0,0,0.314,-0.0714095,1.314,657,1
0.316,0,0,0.316,-0.0657768,1.316,658,1
0.318,0,0,0.318,-0.0601441,1.318,659,1
0.32,0,0,0.32,-0.0545113,1.32,660,1
0.322,0,0,0.322,-0.0488786,1.322,661,1
0.324,0,0,0.324,-0.0432458,1.324,662,1
0.326,0,0,0.326,-0.037613,1.326,663,1
0.328,0,0,0.328,-0.0319803,1.328,664,1
0.33,0,0,0.33,-0.0263475,1.33,665,1
0.332,0,0,0.332,-0.0207148,1.332,666,1
0.334,0,0,0.334,-0.0149943,1.334,667,1
0.336,0,0,0.336,-0.00909815,1.336,668,1
0.338,0,0,0.338,-0.00320201,1.338,669,1
0.34,0,0,0.34,0.00269412,1.34,670,1
0.342,0,0,0.342,0.00859026,1.342,671,1
0.344,0,0,0.344,0.0144864,1.344,672,1
0.346,0,0,0.346,0.0203824,1.346,673,1
0.348,0,0,0.348,0.0262786,1.348,674,1
0.35,0,0,0.35,0.0321747,1.35,675,1
0.352,0,0,0.352,0.0380708,1.352,676,1
0.354,0,0,0.354,0.043967,1.354,677,1
0.356,0,0,0.356,0.0498631,1.356,678,1
0.358,0,0,0.358,0.0557593,1.358,679,1
0.36,0,0,0.36,0.0616554,1.36,680,1
0.362,0,0,0.362,0.0675514,1.362,681,1
0.364,0,0,0.364,0.0734476,1.364,682,1
0.366,0,0,0.366,0.0793437,1.366,683,1
0.368,0,0,0.368,0.0852398,1.368,684,1
0.37,0,0,0.37,0.091136,1.37,685,1
0.372,0,0,0.372,0.0970321,1.372,686,1
0.374,0,0,0.374,0.102928,1.374,687,1
0.376,0,0,0.376,0.108824,1.376,688,1
0.378,0,0,0.378,0.11472,1.378,689,1
0.38,0,0,0.38,0.120617,1.38,690,1
0.382,0,0,0.382,0.126513,1.382,691,1
0.384,0,0,0.384,0.132409,1.384,692,1
0.386,0,0,0.386,0.138305,1.386,693,1
0.388,0,0,0.388,0.144201,1.388,694,1
0.39,0,0,0.39,0.150097,1.39,695,1
0.392,0,0,0.392,0.155993,1.392,696,1
0.394,0,0,0.394,0.161889,1.394,697,1
0.396,0,0,0.396,0.167786,1.396,698,1
0.398,0,0,0.398,0.173682,1.398,699,1
0.4,0,0,0.4,0.179578,1.4,700,1
0.402,0,0,0.402,0.185048,1.402,701,1
0.404,0,0,0.404,0.190518,1.404,702,1
0.406,0,0,0.406,0.195987,1.406,703,1
0.408,0,0,0.408,0.201457,1.408,704,1
0.41,0,0,0.41,0.206927,1.41,705,1
0.412,0,0,0.412,0.212397,1.412,706,1
0.414,0,0,0.414,0.217867,1.414,707,1
0.416,0,0,0.416,0.223337,1.416,708,1
0.418,0,0,0.418,0.228807,1.418,709,1
0.42,0,0,0.42,0.234276,1.42,710,1
0.422,0,0,0.422,0.239746,1.422,711,1
0.424,0,0,0.424,0.245216,1.424,712,1
0.426,0,0,0.426,0.250686,1.426,713,1
0.428,0,0,0.428,0.256156,1.428,714,1
0.43,0,0,0.43,0.261626,1.43,715,1
0.432,0,0,0.432,0.267096,1.432,716,1
0.434,0,0,0.434,0.272565,1.434,717,1
0.436,0,0,0.436,0.278035,1.436,718,1
0.438,0,0,0.438,0.283505,1.438,719,1
0.44,0,0,0.44,0.288975,1.44,720,1
0.442,0,0,0.442,0.294445,1.442,721,1
0.444,0,0,0.444,0.299915,1.444,722,1
0.446,0,0,0.446,0.305384,1.446,723,1
0.448,0,0,0.448,0.310854,1.448,724,1
0.45,0,0,0.45,0.316324,1.45,725,1
0.452,0,0,0.452,0.321794,1.452,726,1
0.454,0,0,0.454,0.327264,1.454,727,1
0.456,0,0,0.456,0.332734,1.456,728,1
0.458,0,0,0.458,0.338204,1.458,729,1
0.46,0,0,0.46,0.343673,1.46,730,1
0.462,0,0,0.462,0.349143,1.462,731,1
0.464,0,0,0.464,0.354613,1.464,732,1
0.466,0,0,0.466,0.360083,1.466,733,1
0.468,0,0,0.468,0.364799,1.468,734,1
0.47,0,0,0.47,0.369138,1.47,735,1
0.472,0,0,0.472,0.373476,1.472,736,1
0.474,0,0,0.474,0.377815,1.474,737,1
0.476,0,0,0.476,0.382154,1.476,738,1
0.478,0,0,0.478,0.386492,1.478,739,1
0.48,0,0,0.48,0.390831,1.48,740,1
0.482,0,0,0.482,0.39517,1.482,741,1
0.484,0,0,0.484,0.399509,1.484,742,1
0.486,0,0,0.486,0.403847,1.486,743,1
0.488,0,0,0.488,0.408186,1.488,744,1
0.49,0,0,0.49,0.412525,1.49,745,1
0.492,0,0,0.492,0.416864,1.492,746,1
0.494,0,0,0.494,0.421202,1.494,747,1
0.496,0,0,0.496,0.425541,1.496,748,1
0.498,0,0,0.498,0.42988,1.498,749,1
0.5,0,0,0.5,0.434219,1.5,750,1
0.502,0,0,0.502,0.438557,1.502,751,1
0.504,0,0,0.504,0.442896,1.504,752,1
0.506,0,0,0.506,0.447235,1.506,753,1
0.508,0,0,0.508,0.451574,1.508,754,1
0.51,0,0,0.51,0.455912,1.51,755,1
0.512,0,0,0.512,0.460251,1.512,756,1
0.514,0,0,0.514,0.46459,1.514,757,1
0.516,0,0,0.516,0.468929,1.516,758,1
0.518,0,0,0.518,0.473267,1.518,759,1
0.52,0,0,0.52,0.477606,1.52,760,1
0.522,0,0,0.522,0.481945,1.522,761,1
0.524,0,0,0.524,0.486284,1.524,762,1
0.526,0,0,0.526,0.490622,1.526,763,1
0.528,0,0,0.528,0.494961,1.528,764,1
0.53,0,0,0.53,0.4993,1.53,765,1
0.532,0,0,0.532,0.503639,1.532,766,1
0.534,0,0,0.534,0.507383,1.534,767,1
0.536,0,0,0.536,0.50994,1.536,768,1
0.538,0,0,0.538,0.512497,1.538,769,1
0.54,0,0,0.54,0.515054,1.54,770,1
0.542,0,0,0.542,0.51761,1.542,771,1
0.544,0,0,0.544,0.520167,1.544,772,1
0.546,0,0,0.546,0.522724,1.546,773,1
0.548,0,0,0.548,0.525281,1.548,774,1
0.55,0,0,0.55,0.527837,1.55,775,1
0.552,0,0,0.552,0.530394,1.552,776,1
0.554,0,0,0.554,0.532951,1.554,777,1
0.556,0,0,0.556,0.535508,1.556,778,1
0.558,0,0,0.558,0.538064,1.558,779,1
0.56,0,0,0.56,0.540621,1.56,780,1
0.562,0,0,0.562,0.543178,1.562,781,1
0.564,0,0,0.564,0.545735,1.564,782,1
0.566,0,0,0.566,0.548291,1.566,783,1
0.568,0,0,0.568,0.550848,1.568,784,1
0.57,0,0,0.57,0.553405,1.57,785,1
0.572,0,0,0.572,0.555962,1.572,786,1
0.574,0,0,0.574,0.558518,1.574,787,1
0.576,0,0,0.576,0.561075,1.576,788,1
0.578,0,0,0.578,0.563632,1.578,789,1
0.58,0,0,0.58,0.566189,1.58,790,1
0.582,0,0,0.582,0.568745,1.582,791,1
0.584,0,0,0.584,0.571302,1.584,792,1
0.586,0,0,0.586,0.573859,1.586,793,1
0.588,0,0,0.588,0.576416,1.588,794,1
0.59,0,0,0.59,0.578972,1.59,795,1
0.592,0,0,0.592,0.581529,1.592,796,1
0.594,0,0,0.594,0.584086,1.594,797,1
0.596,0,0,0.596,0.586643,1.596,798,1
0.598,0,0,0.598,0.589199,1.598,799,1
0.6,0,0,0.6,0.591756,1.6,800,1
0.602,0,0,0.602,0.592015,1.602,801,1
0.604,0,0,0.604,0.592273,1.604,802,1
0.606,0,0,0.606,0.592532,1.606,803,1
0.608,0,0,0.608,0.59279,1.608,804,1
0.61,0,0,0.61,0.593049,1.61,805,1
0.612,0,0,0.612,0.593307,1.612,806,1
0.614,0,0,0.614,0.593566,1.614,807,1
0.616,0,0,0.616,0.593825,1.616,808,1
0.618,0,0,0.618,0.594083,1.618,809,1
0.62,0,0,0.62,0.594342,1.62,810,1
0.622,0,0,0.622,0.5946,1.622,811,1
0.624,0,0,0.624,0.594859,1.624,812,1
0.626,0,0,0.626,0.595117,1.626,813,1
0.628,0,0,0.628,0.595376,1.628,814,1
0.63,0,0,0.63,0.595634,1.63,815,1
0.632,0,0,0.632,0.595893,1.632,816,1
0.634,0,0,0.634,0.596152,1.634,817,1
0.636,0,0,0.636,0.59641,1.636,818,1
0.638,0,0,0.638,0.596669,1.638,819,1
0.64,0,0,0.64,0.596927,1.64,820,1
0.642,0,0,0.642,0.597186,1.642,821,1
0.644,0,0,0.644,0.597444,1.644,822,1
0.646,0,0,0.646,0.597703,1.646,823,1
0.648,0,0,0.648,0.597961,1.648,824,1
0.65,0,0,0.65,0.59822,1.65,825,1
0.652,0,0,0.652,0.598479,1.652,826,1
0.654,0,0,0.654,0.598737,1.654,827,1
0.656,0,0,0.656,0.598996,1.656,828,1
0.658,0,0,0.658,0.599254,1.658,829,1
0.66,0,0,0.66,0.599513,1.66,830,1
0.662,0,0,0.662,0.599771,1.662,831,1
0.664,0,0,0.664,0.60003,1.664,832,1
0.666,0,0,0.666,0.600289,1.666,833,1
0.668,0,0,0.668,0.598822,1.668,834,1
0.67,0,0,0.67,0.596493,1.67,835,1
0.672,0,0,0.672,0.594165,1.672,836,1
0.674,0,0,0.674,0.591836,1.674,837,1
0.676,0,0,0.676,0.589507,1.676,838,1
0.678,0,0,0.678,0.587178,1.678,839,1
0.68,0,0,0.68,0.58485,1.68,840,1
0.682,0,0,0.682,0.582521,1.682,841,1
0.684,0,0,0.684,0.580192,1.684,842,1
0.686,0,0,0.686,0.577863,1.686,843,1
0.688,0,0,0.688,0.575535,1.688,844,1
0.69,0,0,0.69,0.573206,1.69,845,1
0.692,0,0,0.692,0.570877,1.692,846,1
0.694,0,0,0.694,0.568548,1.694,847,1
0.696,0,0,0.696,0.56622,1.696,848,1
0.698,0,0,0.698,0.563891,1.698,849,1
0.7,0,0,0.7,0.561562,1.7,850,1
0.702,0,0,0.702,0.559233,1.702,851,1
0.704,0,0,0.704,0.556905,1.704,852,1
0.706,0,0,0.706,0.554576,1.706,853,1
0.708,0,0,0.708,0.552247,1.708,854,1
0.71,0,0,0.71,0.549918,1.71,855,1
0.712,0,0,0.712,0.54759,1.712,856,1
0.714,0,0,0.714,0.545261,1.714,857,1
0.716,0,0,0.716,0.542932,1.716,858,1
0.718,0,0,0.718,0.540603,1.718,859,1
0.72,0,0,0.72,0.538275,1.72,860,1
0.722,0,0,0.722,0.535946,1.722,861,1
0.724,0,0,0.724,0.533617,1.724,862,1
0.726,0,0,0.726,0.531288,1.726,863,1
0.728,0,0,0.728,0.52896,1.728,864,1
0.73,0,0,0.73,0.526631,1.73,865,1
0.732,0,0,0.732,0.524302,1.732,866,1
0.734,0,0,0.734,0.521125,1.734,867,1
0.736,0,0,0.736,0.516251,1.736,868,1
0.738,0,0,0.738,0.511377,1.738,869,1
0.74,0,0,0.74,0.506503,1.74,870,1
0.742,0,0,0.742,0.501628,1.742,871,1
0.744,0,0,0.744,0.496754,1.744,872,1
0.746,0,0,0.746,0.49188,1.746,873,1
0.748,0,0,0.748,0.487006,1.748,874,1
0.75,0,0,0.75,0.482132,1.75,875,1
0.752,0,0,0.752,0.477258,1.752,876,1
0.754,0,0,0.754,0.472384,1.754,877,1
0.756,0,0,0.756,0.467509,1.756,878,1
0.758,0,0,0.758,0.462635,1.758,879,1
0.76,0,0,0.76,0.457761,1.76,880,1
0.762,0,0,0.762,0.452887,1.762,881,1
0.764,0,0,0.764,0.448013,1.764,882,1
0.766,0,0,0.766,0.443139,1.766,883,1
0.768,0,0,0.768,0.438265,1.768,884,1
0.77,0,0,0.77,0.43339,1.77,885,1
0.772,0,0,0.772,0.428516,1.772,886,1
0.774,0,0,0.774,0.423642,1.774,887,1
0.776,0,0,0.776,0.418768,1.776,888,1
0.778,0,0,0.778,0.413894,1.778,889,1
0.78,0,0,0.78,0.40902,1.78,890,1
0.782,0,0,0.782,0.404146,1.782,891,1
0.784,0,0,0.784,0.399272,1.784,892,1
0.786,0,0,0.786,0.394397,1.786,893,1
0.788,0,0,0.788,0.389523,1.788,894,1
0.79,0,0,0.79,0.384649,1.79,895,1
0.792,0,0,0.792,0.379775,1.792,896,1
0.794,0,0,0.794,0.374901,1.794,897,1
0.796,0,0,0.796,0.370027,1.796,898,1
0.798,0,0,0.798,0.365153,1.798,899,1
0.8,0,0,0.8,0.360278,1.8,900,1
0.802,0,0,0.802,0.353347,1.802,901,1
0.804,0,0,0.804,0.346416,1.804,902,1
0.806,0,0,0.806,0.339485,1.806,903,1
0.808,0,0,0.808,0.332554,1.808,904,1
0.81,0,0,0.81,0.325623,1.81,905,1
0.812,0,0,0.812,0.318693,1.812,906,1
0.814,0,0,0.814,0.311761,1.814,907,1
0.816,0,0,0.816,0.30483,1.816,908,1
0.818,0,0,0.818,0.297899,1.818,909,1
0.82,0,0,0.82,0.290968,1.82,910,1
0.822,0,0,0.822,0.284037,1.822,911,1
0.824,0,0,0.824,0.277106,1.824,912,1
0.826,0,0,0.826,0.270176,1.826,913,1
0.828,0,0,0.828,0.263244,1.828,914,1
0.83,0,0,0.83,0.256314,1.83,915,1
0.832,0,0,0.832,0.249382,1.832,916,1
0.834,0,0,0.834,0.242452,1.834,917,1
0.836,0,0,0.836,0.23552,1.836,918,1
0.838,0,0,0.838,0.22859,1.838,919,1
0.84,0,0,0.84,0.221659,1.84,920,1
0.842,0,0,0.842,0.214728,1.842,921,1
0.844,0,0,0.844,0.207797,1.844,922,1
0.846,0,0,0.846,0.200866,1.846,923,1
0.848,0,0,0.848,0.193935,1.848,924,1
0.85,0,0,0.85,0.187004,1.85,925,1
0.852,0,0,0.852,0.180073,1.852,926,1
0.854,0,0,0.854,0.173142,1.854,927,1
0.856,0,0,0.856,0.166211,1.856,928,1
0.858,0,0,0.858,0.15928,1.858,929,1
0.86,0,0,0.86,0.152349,1.86,930,1
0.862,0,0,0.862,0.145418,1.862,931,1
0.864,0,0,0.864,0.138487,1.864,932,1
0.866,0,0,0.866,0.131556,1.866,933,1
0.868,0,0,0.868,0.123962,1.868,934,1
0.87,0,0,0.87,0.116036,1.87,935,1
0.872,0,0,0.872,0.108111,1.872,936,1
0.874,0,0,0.874,0.100185,1.874,937,1
0.876,0,0,0.876,0.0922599,1.876,938,1
0.878,0,0,0.878,0.0843343,1.878,939,1
0.88,0,0,0.88,0.0764089,1.88,940,1
0.882,0,0,0.882,0.0684833,1.882,941,1
0.884,0,0,0.884,0.0605579,1.884,942,1
0.886,0,0,0.886,0.0526325,1.886,943,1
0.888,0,0,0.888,0.0447069,1.888,944,1
0.89,0,0,0.89,0.0367816,1.89,945,1
0.892,0,0,0.892,0.0288559,1.892,946,1
0.894,0,0,0.894,0.0209306,1.894,947,1
0.896,0,0,0.896,0.013005,1.896,948,1
0.898,0,0,0.898,0.00507959,1.898,949,1
0.9,0,0,0.9,-0.00284579,1.9,950,1
0.902,0,0,0.902,-0.0107714,1.902,951,1
0.904,0,0,0.904,-0.0186968,1.904,952,1
0.906,0,0,0.906,-0.0266224,1.906,953,1
0.908,0,0,0.908,-0.0345478,1.908,954,1
0.91,0,0,0.91,-0.0424734,1.91,955,1
0.912,0,0,0.912,-0.0503987,1.912,956,1
0.914,0,0,0.914,-0.0583241,1.914,957,1
0.916,0,0,0.916,-0.0662497,1.916,958,1
0.918,0,0,0.918,-0.0741751,1.918,959,1
0.92,0,0,0.92,-0.0821007,1.92,960,1
0.922,0,0,0.922,-0.0900261,1.922,961,1
0.924,0,0,0.924,-0.0979517,1.924,962,1
0.926,0,0,0.926,-0.105877,1.926,963,1
0.928,0,0,0.928,-0.113802,1.928,964,1
0.93,0,0,0.93,-0.121728,1.93,965,1
0.932,0,0,0.932,-0.129653,1.932,966,1
0.934,0,0,0.934,-0.137319,1.934,967,1
0.936,0,0,0.936,-0.144464,1.936,968,1
0.938,0,0,0.938,-0.151609,1.938,969,1
0.94,0,0,0.94,-0.158754,1.94,970,1
0.942,0,0,0.942,-0.165899,1.942,971,1
0.944,0,0,0.944,-0.173044,1.944,972,1
0.946,0,0,0.946,-0.180189,1.946,973,1
0.948,0,0,0.948,-0.187334,1.948,974,1
0.95,0,0,0.95,-0.194479,1.95,975,1
0.952,0,0,0.952,-0.201624,1.952,976,1
0.954,0,0,0.954,-0.208769,1.954,977,1
0.956,0,0,0.956,-0.215914,1.956,978,1
0.958,0,0,0.958,-0.223059,1.958,979,1
0.96,0,0,0.96,-0.230204,1.96,980,1
0.962,0,0,0.962,-0.237349,1.962,981,1
0.964,0,0,0.964,-0.244494,1.964,982,1
0.966,0,0,0.966,-0.251639,1.966,983,1
0.968,0,0,0.968,-0.258784,1.968,984,1
0.97,0,0,0.97,-0.265929,1.97,985,1
0.972,0,0,0.972,-0.273074,1.972,986,1
0.974,0,0,0.974,-0.280219,1.974,987,1
0.976,0,0,0.976,-0.287364,1.976,988,1
0.978,0,0,0.978,-0.294509,1.978,989,1
0.98,0,0,0.98,-0.301654,1.98,990,1
0.982,0,0,0.982,-0.308799,1.982,991,1
0.984,0,0,0.984,-0.315944,1.984,992,1
0.986,0,0,0.986,-0.323089,1.986,993,1
0.988,0,0,0.988,-0.330233,1.988,994,1
0.99,0,0,0.99,-0.337379,1.99,995,1
0.992,0,0,0.992,-0.344523,1.992,996,1
0.994,0,0,0.994,-0.351669,1.994,997,1
0.996,0,0,0.996,-0.358813,1.996,998,1
0.998,0,0,0.998,-0.365959,1.998,999,1
1,0,0,1,-0.373103,2,1000,1
