Points_0,Points_1,Points_2,Points_Magnitude,Solution,arc_length,Point ID,vtkValidPointMask
0.052,0,0,0.052,-0.621841,1.052,526,1
0.054,0,0,0.054,-0.631324,1.054,527,1
0.056,0,0,0.056,-0.640806,1.056,528,1
0.058,0,0,0.058,-0.650289,1.058,529,1
0.06,0,0,0.06,-0.659772,1.06,530,1
0.062,0,0,0.062,-0.669254,1.062,531,1
0.064,0,0,0.064,-0.678737,1.064,532,1
0.066,0,0,0.066,-0.68822,1.066,533,1
0.068,0,0,0.068,-0.69268,1.068,534,1
0.07,0,0,0.07,-0.694628,1.07,535,1
0.072,0,0,0.072,-0.696576,1.072,536,1
0.074,0,0,0.074,-0.698524,1.074,537,1
0.076,0,0,0.076,-0.700472,1.076,538,1
0.078,0,0,0.078,-0.70242,1.078,539,1
0.08,0,0,0.08,-0.704368,1.08,540,1
0.082,0,0,0.082,-0.706317,1.082,541,1
0.084,0,0,0.084,-0.708265,1.084,542,1
0.086,0,0,0.086,-0.710213,1.086,543,1
0.088,0,0,0.088,-0.712161,1.088,544,1
0.09,0,0,0.09,-0.714109,1.09,545,1
0.092,0,0,0.092,-0.716057,1.092,546,1
0.094,0,0,0.094,-0.718006,1.094,547,1
0.096,0,0,0.096,-0.719954,1.096,548,1
0.098,0,0,0.098,-0.721902,1.098,549,1
0.1,0,0,0.1,-0.72385,1.1,550,1
0.102,0,0,0.102,-0.725798,1.102,551,1
0.104,0,0,0.104,-0.727746,1.104,552,1
0.106,0,0,0.106,-0.729694,1.106,553,1
0.108,0,0,0.108,-0.731643,1.108,554,1
0.11,0,0,0.11,-0.733591,1.11,555,1
0.112,0,0,0.112,-0.735539,1.112,556,1
0.114,0,0,0.114,-0.737487,1.114,557,1
0.116,0,0,0.116,-0.739435,1.116,558,1
0.118,0,0,0.118,-0.741383,1.118,559,1
0.12,0,0,0.12,-0.743332,1.12,560,1
0.122,0,0,0.122,-0.74528,1.122,561,1
0.124,0,0,0.124,-0.747228,1.124,562,1
0.126,0,0,0.126,-0.749176,1.126,563,1
0.128,0,0,0.128,-0.751124,1.128,564,1
0.13,0,0,0.13,-0.753072,1.13,565,1
0.132,0,0,0.132,-0.75502,1.132,566,1
0.134,0,0,0.134,-0.754189,1.134,567,1
0.136,0,0,0.136,-0.747799,1.136,568,1
0.138,0,0,0.138,-0.741409,1.138,569,1
0.14,0,0,0.14,-0.735019,1.14,570,1
0.142,0,0,0.142,-0.728629,1.142,571,1
0.144,0,0,0.144,-0.722239,1.144,572,1
0.146,0,0,0.146,-0.715848,1.146,573,1
0.148,0,0,0.148,-0.709458,1.148,574,1
0.15,0,0,0.15,-0.703068,1.15,575,1
0.152,0,0,0.152,-0.696678,1.152,576,1
0.154,0,0,0.154,-0.690288,1.154,577,1
0.156,0,0,0.156,-0.683898,1.156,578,1
0.158,0,0,0.158,-0.677508,1.158,579,1
0.16,0,0,0.16,-0.671117,1.16,580,1
0.162,0,0,0.162,-0.664727,1.162,581,1
0.164,0,0,0.164,-0.658337,1.164,582,1
0.166,0,0,0.166,-0.651947,1.166,583,1
0.168,0,0,0.168,-0.645557,1.168,584,1
0.17,0,0,0.17,-0.639167,1.17,585,1
0.172,0,0,0.172,-0.632777,1.172,586,1
0.174,0,0,0.174,-0.626386,1.174,587,1
0.176,0,0,0.176,-0.619996,1.176,588,1
0.178,0,0,0.178,-0.613606,1.178,589,1
0.18,0,0,0.18,-0.607216,1.18,590,1
0.182,0,0,0.182,-0.600826,1.182,591,1
0.184,0,0,0.184,-0.594436,1.184,592,1
0.186,0,0,0.186,-0.588046,1.186,593,1
0.188,0,0,0.188,-0.581655,1.188,594,1
0.19,0,0,0.19,-0.575265,1.19,595,1
0.192,0,0,0.192,-0.568875,1.192,596,1
0.194,0,0,0.194,-0.562485,1.194,597,1
0.196,0,0,0.196,-0.556095,1.196,598,1
0.198,0,0,0.198,-0.549705,1.198,599,1
0.2,0,0,0.2,-0.543315,1.2,600,1
0.202,0,0,0.202,-0.530675,1.202,601,1
0.204,0,0,0.204,-0.518036,1.204,602,1
0.206,0,0,0.206,-0.505396,1.206,603,1
0.208,0,0,0.208,-0.492757,1.208,604,1
0.21,0,0,0.21,-0.480117,1.21,605,1
0.212,0,0,0.212,-0.467478,1.212,606,1
0.214,0,0,0.214,-0.454838,1.214,607,1
0.216,0,0,0.216,-0.442199,1.216,608,1
0.218,0,0,0.218,-0.429559,1.218,609,1
0.22,0,0,0.22,-0.41692,1.22,610,1
0.222,0,0,0.222,-0.40428,1.222,611,1
0.224,0,0,0.224,-0.391641,1.224,612,1
0.226,0,0,0.226,-0.379001,1.226,613,1
0.228,0,0,0.228,-0.366362,1.228,614,1
0.23,0,0,0.23,-0.353722,1.23,615,1
0.232,0,0,0.232,-0.341083,1.232,616,1
0.234,0,0,0.234,-0.328444,1.234,617,1
0.236,0,0,0.236,-0.315804,1.236,618,1
0.238,0,0,0.238,-0.303165,1.238,619,1
0.24,0,0,0.24,-0.290525,1.24,620,1
0.242,0,0,0.242,-0.277886,1.242,621,1
0.244,0,0,0.244,-0.265246,1.244,622,1
0.246,0,0,0.246,-0.252607,1.246,623,1
0.248,0,0,0.248,-0.239967,1.248,624,1
0.25,0,0,0.25,-0.227328,1.25,625,1
0.252,0,0,0.252,-0.214688,1.252,626,1
0.254,0,0,0.254,-0.202049,1.254,627,1
0.256,0,0,0.256,-0.189409,1.256,628,1
0.258,0,0,0.258,-0.17677,1.258,629,1
0.26,0,0,0.26,-0.16413,1.26,630,1
0.262,0,0,0.262,-0.151491,1.262,631,1
0.264,0,0,0.264,-0.138851,1.264,632,1
0.266,0,0,0.266,-0.126212,1.266,633,1
0.268,0,0,0.268,-0.11235,1.268,634,1
0.27,0,0,0.27,-0.0978776,1.27,635,1
0.272,0,0,0.272,-0.0834049,1.272,636,1
0.274,0,0,0.274,-0.0689324,1.274,637,1
0.276,0,0,0.276,-0.0544597,1.276,638,1
0.278,0,0,0.278,-0.039987,1.278,639,1
0.28,0,0,0.28,-0.0255143,1.28,640,1
0.282,0,0,0.282,-0.0110416,1.282,641,1
0.284,0,0,0.284,0.00343107,1.284,642,1
0.286,0,0,0.286,0.0179038,1.286,643,1
0.288,0,0,0.288,0.0323762,1.288,644,1
0.29,0,0,0.29,0.0468489,1.29,645,1
0.292,0,0,0.292,0.0613216,1.292,646,1
0.294,0,0,0.294,0.0757943,1.294,647,1
0.296,0,0,0.296,0.090267,1.296,648,1
0.298,0,0,0.298,0.10474,1.298,649,1
0.3,0,0,0.3,0.119212,1.3,650,1
0.302,0,0,0.302,0.133685,1.302,651,1
0.304,0,0,0.304,0.148158,1.304,652,1
0.306,0,0,0.306,0.16263,1.306,653,1
0.308,0,0,0.308,0.177103,1.308,654,1
0.31,0,0,0.31,0.191576,1.31,655,1
0.312,0,0,0.312,0.206048,1.312,656,1
0.314,0,0,0.314,0.220521,1.314,657,1
0.316,0,0,0.316,0.234994,1.316,658,1
0.318,0,0,0.318,0.249466,1.318,659,1
0.32,0,0,0.32,0.263939,1.32,660,1
0.322,0,0,0.322,0.278412,1.322,661,1
0.324,0,0,0.324,0.292884,1.324,662,1
0.326,0,0,0.326,0.307357,1.326,663,1
0.328,0,0,0.328,0.32183,1.328,664,1
0.33,0,0,0.33,0.336302,1.33,665,1
0.332,0,0,0.332,0.350775,1.332,666,1
0.334,0,0,0.334,0.364069,1.334,667,1
0.336,0,0,0.336,0.375006,1.336,668,1
0.338,0,0,0.338,0.385943,1.338,669,1
0.34,0,0,0.34,0.396879,1.34,670,1
0.342,0,0,0.342,0.407816,1.342,671,1
0.344,0,0,0.344,0.418753,1.344,672,1
0.346,0,0,0.346,0.42969,1.346,673,1
0.348,0,0,0.348,0.440627,1.348,674,1
0.35,0,0,0.35,0.451563,1.35,675,1
0.352,0,0,0.352,0.4625,1.352,676,1
0.354,0,0,0.354,0.473437,1.354,677,1
0.356,0,0,0.356,0.484374,1.356,678,1
0.358,0,0,0.358,0.495311,1.358,679,1
0.36,0,0,0.36,0.506248,1.36,680,1
0.362,0,0,0.362,0.517184,1.362,681,1
0.364,0,0,0.364,0.528121,1.364,682,1
0.366,0,0,0.366,0.539058,1.366,683,1
0.368,0,0,0.368,0.549995,1.368,684,1
0.37,0,0,0.37,0.560932,1.37,685,1
0.372,0,0,0.372,0.571869,1.372,686,1
0.374,0,0,0.374,0.582805,1.374,687,1
0.376,0,0,0.376,0.593742,1.376,688,1
0.378,0,0,0.378,0.604679,1.378,689,1
0.38,0,0,0.38,0.615616,1.38,690,1
0.382,0,0,0.382,0.626553,1.382,691,1
0.384,0,0,0.384,0.637489,1.384,692,1
0.386,0,0,0.386,0.648426,1.386,693,1
0.388,0,0,0.388,0.659363,1.388,694,1
0.39,0,0,0.39,0.6703,1.39,695,1
0.392,0,0,0.392,0.681237,1.392,696,1
0.394,0,0,0.394,0.692173,1.394,697,1
0.396,0,0,0.396,0.70311,1.396,698,1
0.398,0,0,0.398,0.714047,1.398,699,1
0.4,0,0,0.4,0.724984,1.4,700,1
0.402,0,0,0.402,0.727916,1.402,701,1
0.404,0,0,0.404,0.730848,1.404,702,1
0.406,0,0,0.406,0.733779,1.406,703,1
0.408,0,0,0.408,0.736711,1.408,704,1
0.41,0,0,0.41,0.739643,1.41,705,1
0.412,0,0,0.412,0.742575,1.412,706,1
0.414,0,0,0.414,0.745506,1.414,707,1
0.416,0,0,0.416,0.748438,1.416,708,1
0.418,0,0,0.418,0.75137,1.418,709,1
0.42,0,0,0.42,0.754302,1.42,710,1
0.422,0,0,0.422,0.757234,1.422,711,1
0.424,0,0,0.424,0.760165,1.424,712,1
0.426,0,0,0.426,0.763097,1.426,713,1
0.428,0,0,0.428,0.766029,1.428,714,1
0.43,0,0,0.43,0.768961,1.43,715,1
0.432,0,0,0.432,0.771893,1.432,716,1
0.434,0,0,0.434,0.774824,1.434,717,1
0.436,0,0,0.436,0.777756,1.436,718,1
0.438,0,0,0.438,0.780688,1.438,719,1
0.44,0,0,0.44,0.78362,1.44,720,1
0.442,0,0,0.442,0.786552,1.442,721,1
0.444,0,0,0.444,0.789483,1.444,722,1
0.446,0,0,0.446,0.792415,1.446,723,1
0.448,0,0,0.448,0.795347,1.448,724,1
0.45,0,0,0.45,0.798279,1.45,725,1
0.452,0,0,0.452,0.801211,1.452,726,1
0.454,0,0,0.454,0.804142,1.454,727,1
0.456,0,0,0.456,0.807074,1.456,728,1
0.458,0,0,0.458,0.810006,1.458,729,1
0.46,0,0,0.46,0.812938,1.46,730,1
0.462,0,0,0.462,0.81587,1.462,731,1
0.464,0,0,0.464,0.818801,1.464,732,1
0.466,0,0,0.466,0.821733,1.466,733,1
0.468,0,0,0.468,0.818147,1.468,734,1
0.47,0,0,0.47,0.811302,1.47,735,1
0.472,0,0,0.472,0.804457,1.472,736,1
0.474,0,0,0.474,0.797612,1.474,737,1
0.476,0,0,0.476,0.790767,1.476,738,1
0.478,0,0,0.478,0.783922,1.478,739,1
0.48,0,0,0.48,0.777077,1.48,740,1
0.482,0,0,0.482,0.770232,1.482,741,1
0.484,0,0,0.484,0.763387,1.484,742,1
0.486,0,0,0.486,0.756542,1.486,743,1
0.488,0,0,0.488,0.749697,1.488,744,1
0.49,0,0,0.49,0.742852,1.49,745,1
0.492,0,0,0.492,0.736007,1.492,746,1
0.494,0,0,0.494,0.729162,1.494,747,1
0.496,0,0,0.496,0.722317,1.496,748,1
0.498,0,0,0.498,0.715472,1.498,749,1
0.5,0,0,0.5,0.708627,1.5,750,1
0.502,0,0,0.502,0.701782,1.502,751,1
0.504,0,0,0.504,0.694937,1.504,752,1
0.506,0,0,0.506,0.688092,1.506,753,1
0.508,0,0,0.508,0.681247,1.508,754,1
0.51,0,0,0.51,0.674402,1.51,755,1
0.512,0,0,0.512,0.667557,1.512,756,1
0.514,0,0,0.514,0.660712,1.514,757,1
0.516,0,0,0.516,0.653867,1.516,758,1
0.518,0,0,0.518,0.647022,1.518,759,1
0.52,0,0,0.52,0.640177,1.52,760,1
0.522,0,0,0.522,0.633332,1.522,761,1
0.524,0,0,0.524,0.626487,1.524,762,1
0.526,0,0,0.526,0.619642,1.526,763,1
0.528,0,0,0.528,0.612797,1.528,764,1
0.53,0,0,0.53,0.605952,1.53,765,1
0.532,0,0,0.532,0.599107,1.532,766,1
0.534,0,0,0.534,0.589677,1.534,767,1
0.536,0,0,0.536,0.575075,1.536,768,1
0.538,0,0,0.538,0.560473,1.538,769,1
0.54,0,0,0.54,0.545871,1.54,770,1
0.542,0,0,0.542,0.531269,1.542,771,1
0.544,0,0,0.544,0.516666,1.544,772,1
0.546,0,0,0.546,0.502065,1.546,773,1
0.548,0,0,0.548,0.487463,1.548,774,1
0.55,0,0,0.55,0.472861,1.55,775,1
0.552,0,0,0.552,0.458259,1.552,776,1
0.554,0,0,0.554,0.443657,1.554,777,1
0.556,0,0,0.556,0.429055,1.556,778,1
0.558,0,0,0.558,0.414453,1.558,779,1
0.56,0,0,0.56,0.399851,1.56,780,1
0.562,0,0,0.562,0.385249,1.562,781,1
0.564,0,0,0.564,0.370647,1.564,782,1
0.566,0,0,0.566,0.356045,1.566,783,1
0.568,0,0,0.568,0.341443,1.568,784,1
0.57,0,0,0.57,0.326841,1.57,785,1
0.572,0,0,0.572,0.312239,1.572,786,1
0.574,0,0,0.574,0.297637,1.574,787,1
0.576,0,0,0.576,0.283035,1.576,788,1
0.578,0,0,0.578,0.268433,1.578,789,1
0.58,0,0,0.58,0.253831,1.58,790,1
0.582,0,0,0.582,0.239229,1.582,791,1
0.584,0,0,0.584,0.224627,1.584,792,1
0.586,0,0,0.586,0.210025,1.586,793,1
0.588,0,0,0.588,0.195423,1.588,794,1
0.59,0,0,0.59,0.180821,1.59,795,1
0.592,0,0,0.592,0.166219,1.592,796,1
0.594,0,0,0.594,0.151617,1.594,797,1
0.596,0,0,0.596,0.137015,1.596,798,1
0.598,0,0,0.598,0.122413,1.598,799,1
0.6,0,0,0.6,0.107811,1.6,800,1
0.602,0,0,0.602,0.0910442,1.602,801,1
0.604,0,0,0.604,0.0742775,1.604,802,1
0.606,0,0,0.606,0.0575102,1.606,803,1
0.608,0,0,0.608,0.0407435,1.608,804,1
0.61,0,0,0.61,0.0239763,1.61,805,1
0.612,0,0,0.612,0.00720954,1.612,806,1
0.614,0,0,0.614,-0.00955769,1.614,807,1
0.616,0,0,0.616,-0.0263244,1.616,808,1
0.618,0,0,0.618,-0.0430911,1.618,809,1
0.62,0,0,0.62,-0.0598584,1.62,810,1
0.622,0,0,0.622,-0.0766251,1.622,811,1
0.624,0,0,0.624,-0.0933923,1.624,812,1
0.626,0,0,0.626,-0.110159,1.626,813,1
0.628,0,0,0.628,-0.126926,1.628,814,1
0.63,0,0,0.63,-0.143693,1.63,815,1
0.632,0,0,0.632,-0.16046,1.632,816,1
0.634,0,0,0.634,-0.177227,1.634,817,1
0.636,0,0,0.636,-0.193994,1.636,818,1
0.638,0,0,0.638,-0.210761,1.638,819,1
0.64,0,0,0.64,-0.227528,1.64,820,1
0.642,0,0,0.642,-0.244295,1.642,821,1
0.644,0,0,0.644,-0.261062,1.644,822,1
0.646,0,0,0.646,-0.277829,1.646,823,1
0.648,0,0,0.648,-0.294596,1.648,824,1
0.65,0,0,0.65,-0.311362,1.65,825,1
0.652,0,0,0.652,-0.32813,1.652,826,1
0.654,0,0,0.654,-0.344896,1.654,827,1
0.656,0,0,0.656,-0.361664,1.656,828,1
0.658,0,0,0.658,-0.37843,1.658,829,1
0.66,0,0,0.66,-0.395198,1.66,830,1
0.662,0,0,0.662,-0.411964,1.662,831,1
0.664,0,0,0.664,-0.428731,1.664,832,1
0.666,0,0,0.666,-0.445498,1.666,833,1
0.668,0,0,0.668,-0.458852,1.668,834,1
0.67,0,0,0.67,-0.470499,1.67,835,1
0.672,0,0,0.672,-0.482145,1.672,836,1
0.674,0,0,0.674,-0.493792,1.674,837,1
0.676,0,0,0.676,-0.505439,1.676,838,1
0.678,0,0,0.678,-0.517086,1.678,839,1
0.68,0,0,0.68,-0.528733,1.68,840,1
0.682,0,0,0.682,-0.540379,1.682,841,1
0.684,0,0,0.684,-0.552026,1.684,842,1
0.686,0,0,0.686,-0.563673,1.686,843,1
0.688,0,0,0.688,-0.57532,1.688,844,1
0.69,0,0,0.69,-0.586967,1.69,845,1
0.692,0,0,0.692,-0.598613,1.692,846,1
0.694,0,0,0.694,-0.61026,1.694,847,1
0.696,0,0,0.696,-0.621907,1.696,848,1
0.698,0,0,0.698,-0.633554,1.698,849,1
0.7,0,0,0.7,-0.645201,1.7,850,1
0.702,0,0,0.702,-0.656848,1.702,851,1
0.704,0,0,0.704,-0.668494,1.704,852,1
0.706,0,0,0.706,-0.680141,1.706,853,1
0.708,0,0,0.708,-0.691788,1.708,854,1
0.71,0,0,0.71,-0.703435,1.71,855,1
0.712,0,0,0.712,-0.715082,1.712,856,1
0.714,0,0,0.714,-0.726728,1.714,857,1
0.716,0,0,0.716,-0.738375,1.716,858,1
0.718,0,0,0.718,-0.750022,1.718,859,1
0.72,0,0,0.72,-0.761669,1.72,860,1
0.722,0,0,0.722,-0.773316,1.722,861,1
0.724,0,0,0.724,-0.784963,1.724,862,1
0.726,0,0,0.726,-0.79661,1.726,863,1
0.728,0,0,0.728,-0.808256,1.728,864,1
0.73,0,0,0.73,-0.819903,1.73,865,1
0.732,0,0,0.732,-0.83155,1.732,866,1
0.734,0,0,0.734,-0.839602,1.734,867,1
0.736,0,0,0.736,-0.840463,1.736,868,1
0.738,0,0,0.738,-0.841324,1.738,869,1
0.74,0,0,0.74,-0.842185,1.74,870,1
0.742,0,0,0.742,-0.843047,1.742,871,1
0.744,0,0,0.744,-0.843908,1.744,872,1
0.746,0,0,0.746,-0.844769,1.746,873,1
0.748,0,0,0.748,-0.84563,1.748,874,1
0.75,0,0,0.75,-0.846491,1.75,875,1
0.752,0,0,0.752,-0.847353,1.752,876,1
0.754,0,0,0.754,-0.848214,1.754,877,1
0.756,0,0,0.756,-0.849075,1.756,878,1
0.758,0,0,0.758,-0.849936,1.758,879,1
0.76,0,0,0.76,-0.850797,1.76,880,1
0.762,0,0,0.762,-0.851659,1.762,881,1
0.764,0,0,0.764,-0.85252,1.764,882,1
0.766,0,0,0.766,-0.853381,1.766,883,1
0.768,0,0,0.768,-0.854242,1.768,884,1
0.77,0,0,0.77,-0.855104,1.77,885,1
0.772,0,0,0.772,-0.855965,1.772,886,1
0.774,0,0,0.774,-0.856826,1.774,887,1
0.776,0,0,0.776,-0.857687,1.776,888,1
0.778,0,0,0.778,-0.858548,1.778,889,1
0.78,0,0,0.78,-0.85941,1.78,890,1
0.782,0,0,0.782,-0.860271,1.782,891,1
0.784,0,0,0.784,-0.861132,1.784,892,1
0.786,0,0,0.786,-0.861993,1.786,893,1
0.788,0,0,0.788,-0.862855,1.788,894,1
0.79,0,0,0.79,-0.863716,1.79,895,1
0.792,0,0,0.792,-0.864577,1.792,896,1
0.794,0,0,0.794,-0.865438,1.794,897,1
0.796,0,0,0.796,-0.866299,1.796,898,1
0.798,0,0,0.798,-0.867161,1.798,899,1
0.8,0,0,0.8,-0.868022,1.8,900,1
0.802,0,0,0.802,-0.857598,1.802,901,1
0.804,0,0,0.804,-0.847174,1.804,902,1
0.806,0,0,0.806,-0.83675,1.806,903,1
0.808,0,0,0.808,-0.826326,1.808,904,1
0.81,0,0,0.81,-0.815902,1.81,905,1
0.812,0,0,0.812,-0.805478,1.812,906,1
0.814,0,0,0.814,-0.795054,1.814,907,1
0.816,0,0,0.816,-0.78463,1.816,908,1
0.818,0,0,0.818,-0.774206,1.818,909,1
0.82,0,0,0.82,-0.763782,1.82,910,1
0.822,0,0,0.822,-0.753358,1.822,911,1
0.824,0,0,0.824,-0.742934,1.824,912,1
0.826,0,0,0.826,-0.732511,1.826,913,1
0.828,0,0,0.828,-0.722086,1.828,914,1
0.83,0,0,0.83,-0.711663,1.83,915,1
0.832,0,0,0.832,-0.701239,1.832,916,1
0.834,0,0,0.834,-0.690815,1.834,917,1
0.836,0,0,0.836,-0.680391,1.836,918,1
0.838,0,0,0.838,-0.669967,1.838,919,1
0.84,0,0,0.84,-0.659543,1.84,920,1
0.842,0,0,0.842,-0.649119,1.842,921,1
0.844,0,0,0.844,-0.638695,1.844,922,1
0.846,0,0,0.846,-0.628271,1.846,923,1
0.848,0,0,0.848,-0.617847,1.848,924,1
0.85,0,0,0.85,-0.607423,1.85,925,1
0.852,0,0,0.852,-0.596999,1.852,926,1
0.854,0,0,0.854,-0.586575,1.854,927,1
0.856,0,0,0.856,-0.576151,1.856,928,1
0.858,0,0,0.858,-0.565727,1.858,929,1
0.86,0,0,0.86,-0.555303,1.86,930,1
0.862,0,0,0.862,-0.544879,1.862,931,1
0.864,0,0,0.864,-0.534455,1.864,932,1
0.866,0,0,0.866,-0.524031,1.866,933,1
0.868,0,0,0.868,-0.509931,1.868,934,1
0.87,0,0,0.87,-0.493991,1.87,935,1
0.872,0,0,0.872,-0.478051,1.872,936,1
0.874,0,0,0.874,-0.462112,1.874,937,1
0.876,0,0,0.876,-0.446172,1.876,938,1
0.878,0,0,0.878,-0.430233,1.878,939,1
0.88,0,0,0.88,-0.414293,1.88,940,1
0.882,0,0,0.882,-0.398354,1.882,941,1
0.884,0,0,0.884,-0.382414,1.884,942,1
0.886,0,0,0.886,-0.366475,1.886,943,1
0.888,0,0,0.888,-0.350535,1.888,944,1
0.89,0,0,0.89,-0.334596,1.89,945,1
0.892,0,0,0.892,-0.318656,1.892,946,1
0.894,0,0,0.894,-0.302717,1.894,947,1
0.896,0,0,0.896,-0.286777,1.896,948,1
0.898,0,0,0.898,-0.270838,1.898,949,1
0.9,0,0,0.9,-0.254899,1.9,950,1
0.902,0,0,0.902,-0.238959,1.902,951,1
0.904,0,0,0.904,-0.22302,1.904,952,1
0.906,0,0,0.906,-0.20708,1.906,953,1
0.908,0,0,0.908,-0.191141,1.908,954,1
0.91,0,0,0.91,-0.175201,1.91,955,1
0.912,0,0,0.912,-0.159262,1.912,956,1
0.914,0,0,0.914,-0.143322,1.914,957,1
0.916,0,0,0.916,-0.127382,1.916,958,1
0.918,0,0,0.918,-0.111443,1.918,959,1
0.92,0,0,0.92,-0.0955034,1.92,960,1
0.922,0,0,0.922,-0.0795642,1.922,961,1
0.924,0,0,0.924,-0.0636244,1.924,962,1
0.926,0,0,0.926,-0.0476851,1.926,963,1
0.928,0,0,0.928,-0.0317458,1.928,964,1
0.93,0,0,0.93,-0.0158061,1.93,965,1
0.932,0,0,0.932,0.000133214,1.932,966,1
0.934,0,0,0.934,0.0159342,1.934,967,1
0.936,0,0,0.936,0.0314571,1.936,968,1
0.938,0,0,0.938,0.0469805,1.938,969,1
0.94,0,0,0.94,0.0625034,1.94,970,1
0.942,0,0,0.942,0.0780264,1.942,971,1
0.944,0,0,0.944,0.0935498,1.944,972,1
0.946,0,0,0.946,0.109073,1.946,973,1
0.948,0,0,0.948,0.124596,1.948,974,1
0.95,0,0,0.95,0.140119,1.95,975,1
0.952,0,0,0.952,0.155642,1.952,976,1
0.954,0,0,0.954,0.171165,1.954,977,1
0.956,0,0,0.956,0.186688,1.956,978,1
0.958,0,0,0.958,0.202212,1.958,979,1
0.96,0,0,0.96,0.217735,1.96,980,1
0.962,0,0,0.962,0.233258,1.962,981,1
0.964,0,0,0.964,0.248781,1.964,982,1
0.966,0,0,0.966,0.264304,1.966,983,1
0.968,0,0,0.968,0.279827,1.968,984,1
0.97,0,0,0.97,0.295351,1.97,985,1
0.972,0,0,0.972,0.310874,1.972,986,1
0.974,0,0,0.974,0.326397,1.974,987,1
0.976,0,0,0.976,0.34192,1.976,988,1
0.978,0,0,0.978,0.357443,1.978,989,1
0.98,0,0,0.98,0.372966,1.98,990,1
0.982,0,0,0.982,0.388489,1.982,991,1
0.984,0,0,0.984,0.404013,1.984,992,1
0.986,0,0,0.986,0.419535,1.986,993,1
0.988,0,0,0.988,0.435058,1.988,994,1
0.99,0,0,0.99,0.450582,1.99,995,1
0.992,0,0,0.992,0.466105,1.992,996,1
0.994,0,0,0.994,0.481628,1.994,997,1
0.996,0,0,0.996,0.497151,1.996,998,1
0.998,0,0,0.998,0.512674,1.998,999,1
1,0,0,1,0.528197,2,1000,1
