Points_0,Points_1,Points_2,Points_Magnitude,Solution,arc_length,Point ID,vtkValidPointMask
0.032,0,0,0.032,0.130617,1.032,516,1
0.034,0,0,0.034,0.130781,1.034,517,1
0.036,0,0,0.036,0.130944,1.036,518,1
0.038,0,0,0.038,0.131107,1.038,519,1
0.04,0,0,0.04,0.131271,1.04,520,1
0.042,0,0,0.042,0.131434,1.042,521,1
0.044,0,0,0.044,0.131597,1.044,522,1
0.046,0,0,0.046,0.131761,1.046,523,1
0.048,0,0,0.048,0.131924,1.048,524,1
0.05,0,0,0.05,0.132087,1.05,525,1
0.052,0,0,0.052,0.13225,1.052,526,1
0.054,0,0,0.054,0.132414,1.054,527,1
0.056,0,0,0.056,0.132577,1.056,528,1
0.058,0,0,0.058,0.13274,1.058,529,1
0.06,0,0,0.06,0.132904,1.06,530,1
0.062,0,0,0.062,0.133067,1.062,531,1
0.064,0,0,0.064,0.13323,1.064,532,1
0.066,0,0,0.066,0.133394,1.066,533,1
0.068,0,0,0.068,0.133505,1.068,534,1
0.07,0,0,0.07,0.13359,1.07,535,1
0.072,0,0,0.072,0.133675,1.072,536,1
0.074,0,0,0.074,0.13376,1.074,537,1
0.076,0,0,0.076,0.133846,1.076,538,1
0.078,0,0,0.078,0.133931,1.078,539,1
0.08,0,0,0.08,0.134016,1.08,540,1
0.082,0,0,0.082,0.134101,1.082,541,1
0.084,0,0,0.084,0.134187,1.084,542,1
0.086,0,0,0.086,0.134272,1.086,543,1
0.088,0,0,0.088,0.134357,1.088,544,1
0.09,0,0,0.09,0.134442,1.09,545,1
0.092,0,0,0.092,0.134527,1.092,546,1
0.094,0,0,0.094,0.134613,1.094,547,1
0.096,0,0,0.096,0.134698,1.096,548,1
0.098,0,0,0.098,0.134783,1.098,549,1
0.1,0,0,0.1,0.134868,1.1,550,1
0.102,0,0,0.102,0.134953,1.102,551,1
0.104,0,0,0.104,0.135039,1.104,552,1
0.106,0,0,0.106,0.135124,1.106,553,1
0.108,0,0,0.108,0.135209,1.108,554,1
0.11,0,0,0.11,0.135294,1.11,555,1
0.112,0,0,0.112,0.13538,1.112,556,1
0.114,0,0,0.114,0.135465,1.114,557,1
0.116,0,0,0.116,0.13555,1.116,558,1
0.118,0,0,0.118,0.135635,1.118,559,1
0.12,0,0,0.12,0.13572,1.12,560,1
0.122,0,0,0.122,0.135806,1.122,561,1
0.124,0,0,0.124,0.135891,1.124,562,1
0.126,0,0,0.126,0.135976,1.126,563,1
0.128,0,0,0.128,0.136061,1.128,564,1
0.13,0,0,0.13,0.136147,1.13,565,1
0.132,0,0,0.132,0.136232,1.132,566,1
0.134,0,0,0.134,0.136291,1.134,567,1
0.136,0,0,0.136,0.136298,1.136,568,1
0.138,0,0,0.138,0.136305,1.138,569,1
0.14,0,0,0.14,0.136312,1.14,570,1
0.142,0,0,0.142,0.13632,1.142,571,1
0.144,0,0,0.144,0.136327,1.144,572,1
0.146,0,0,0.146,0.136334,1.146,573,1
0.148,0,0,0.148,0.136341,1.148,574,1
0.15,0,0,0.15,0.136348,1.15,575,1
0.152,0,0,0.152,0.136355,1.152,576,1
0.154,0,0,0.154,0.136362,1.154,577,1
0.156,0,0,0.156,0.13637,1.156,578,1
0.158,0,0,0.158,0.136377,1.158,579,1
0.16,0,0,0.16,0.136384,1.16,580,1
0.162,0,0,0.162,0.136391,1.162,581,1
0.164,0,0,0.164,0.136398,1.164,582,1
0.166,0,0,0.166,0.136405,1.166,583,1
0.168,0,0,0.168,0.136412,1.168,584,1
0.17,0,0,0.17,0.13642,1.17,585,1
0.172,0,0,0.172,0.136427,1.172,586,1
0.174,0,0,0.174,0.136434,1.174,587,1
0.176,0,0,0.176,0.136441,1.176,588,1
0.178,0,0,0.178,0.136448,1.178,589,1
0.18,0,0,0.18,0.136455,1.18,590,1
0.182,0,0,0.182,0.136462,1.182,591,1
0.184,0,0,0.184,0.13647,1.184,592,1
0.186,0,0,0.186,0.136477,1.186,593,1
0.188,0,0,0.188,0.136484,1.188,594,1
0.19,0,0,0.19,0.136491,1.19,595,1
0.192,0,0,0.192,0.136498,1.192,596,1
0.194,0,0,0.194,0.136505,1.194,597,1
0.196,0,0,0.196,0.136512,1.196,598,1
0.198,0,0,0.198,0.13652,1.198,599,1
0.2,0,0,0.2,0.136527,1.2,600,1
0.202,0,0,0.202,0.136456,1.202,601,1
0.204,0,0,0.204,0.136385,1.204,602,1
0.206,0,0,0.206,0.136314,1.206,603,1
0.208,0,0,0.208,0.136243,1.208,604,1
0.21,0,0,0.21,0.136172,1.21,605,1
0.212,0,0,0.212,0.136101,1.212,606,1
0.214,0,0,0.214,0.13603,1.214,607,1
0.216,0,0,0.216,0.135959,1.216,608,1
0.218,0,0,0.218,0.135888,1.218,609,1
0.22,0,0,0.22,0.135817,1.22,610,1
0.222,0,0,0.222,0.135746,1.222,611,1
0.224,0,0,0.224,0.135675,1.224,612,1
0.226,0,0,0.226,0.135604,1.226,613,1
0.228,0,0,0.228,0.135534,1.228,614,1
0.23,0,0,0.23,0.135463,1.23,615,1
0.232,0,0,0.232,0.135392,1.232,616,1
0.234,0,0,0.234,0.135321,1.234,617,1
0.236,0,0,0.236,0.13525,1.236,618,1
0.238,0,0,0.238,0.135179,1.238,619,1
0.24,0,0,0.24,0.135108,1.24,620,1
0.242,0,0,0.242,0.135037,1.242,621,1
0.244,0,0,0.244,0.134966,1.244,622,1
0.246,0,0,0.246,0.134895,1.246,623,1
0.248,0,0,0.248,0.134824,1.248,624,1
0.25,0,0,0.25,0.134753,1.25,625,1
0.252,0,0,0.252,0.134682,1.252,626,1
0.254,0,0,0.254,0.134611,1.254,627,1
0.256,0,0,0.256,0.13454,1.256,628,1
0.258,0,0,0.258,0.134469,1.258,629,1
0.26,0,0,0.26,0.134399,1.26,630,1
0.262,0,0,0.262,0.134328,1.262,631,1
0.264,0,0,0.264,0.134257,1.264,632,1
0.266,0,0,0.266,0.134186,1.266,633,1
0.268,0,0,0.268,0.134063,1.268,634,1
0.27,0,0,0.27,0.133914,1.27,635,1
0.272,0,0,0.272,0.133765,1.272,636,1
0.274,0,0,0.274,0.133616,1.274,637,1
0.276,0,0,0.276,0.133467,1.276,638,1
0.278,0,0,0.278,0.133318,1.278,639,1
0.28,0,0,0.28,0.133169,1.28,640,1
0.282,0,0,0.282,0.13302,1.282,641,1
0.284,0,0,0.284,0.132871,1.284,642,1
0.286,0,0,0.286,0.132722,1.286,643,1
0.288,0,0,0.288,0.132573,1.288,644,1
0.29,0,0,0.29,0.132424,1.29,645,1
0.292,0,0,0.292,0.132275,1.292,646,1
0.294,0,0,0.294,0.132126,1.294,647,1
0.296,0,0,0.296,0.131977,1.296,648,1
0.298,0,0,0.298,0.131828,1.298,649,1
0.3,0,0,0.3,0.131679,1.3,650,1
0.302,0,0,0.302,0.131529,1.302,651,1
0.304,0,0,0.304,0.13138,1.304,652,1
0.306,0,0,0.306,0.131231,1.306,653,1
0.308,0,0,0.308,0.131082,1.308,654,1
0.31,0,0,0.31,0.130933,1.31,655,1
0.312,0,0,0.312,0.130784,1.312,656,1
0.314,0,0,0.314,0.130635,1.314,657,1
0.316,0,0,0.316,0.130486,1.316,658,1
0.318,0,0,0.318,0.130337,1.318,659,1
0.32,0,0,0.32,0.130188,1.32,660,1
0.322,0,0,0.322,0.130039,1.322,661,1
0.324,0,0,0.324,0.12989,1.324,662,1
0.326,0,0,0.326,0.129741,1.326,663,1
0.328,0,0,0.328,0.129592,1.328,664,1
0.33,0,0,0.33,0.129443,1.33,665,1
0.332,0,0,0.332,0.129294,1.332,666,1
0.334,0,0,0.334,0.129119,1.334,667,1
0.336,0,0,0.336,0.128892,1.336,668,1
0.338,0,0,0.338,0.128665,1.338,669,1
0.34,0,0,0.34,0.128438,1.34,670,1
0.342,0,0,0.342,0.128211,1.342,671,1
0.344,0,0,0.344,0.127984,1.344,672,1
0.346,0,0,0.346,0.127757,1.346,673,1
0.348,0,0,0.348,0.12753,1.348,674,1
0.35,0,0,0.35,0.127302,1.35,675,1
0.352,0,0,0.352,0.127075,1.352,676,1
0.354,0,0,0.354,0.126848,1.354,677,1
0.356,0,0,0.356,0.126621,1.356,678,1
0.358,0,0,0.358,0.126394,1.358,679,1
0.36,0,0,0.36,0.126167,1.36,680,1
0.362,0,0,0.362,0.12594,1.362,681,1
0.364,0,0,0.364,0.125713,1.364,682,1
0.366,0,0,0.366,0.125486,1.366,683,1
0.368,0,0,0.368,0.125259,1.368,684,1
0.37,0,0,0.37,0.125032,1.37,685,1
0.372,0,0,0.372,0.124804,1.372,686,1
0.374,0,0,0.374,0.124577,1.374,687,1
0.376,0,0,0.376,0.12435,1.376,688,1
0.378,0,0,0.378,0.124123,1.378,689,1
0.38,0,0,0.38,0.123896,1.38,690,1
0.382,0,0,0.382,0.123669,1.382,691,1
0.384,0,0,0.384,0.123442,1.384,692,1
0.386,0,0,0.386,0.123215,1.386,693,1
0.388,0,0,0.388,0.122988,1.388,694,1
0.39,0,0,0.39,0.122761,1.39,695,1
0.392,0,0,0.392,0.122534,1.392,696,1
0.394,0,0,0.394,0.122306,1.394,697,1
0.396,0,0,0.396,0.122079,1.396,698,1
0.398,0,0,0.398,0.121852,1.398,699,1
0.4,0,0,0.4,0.121625,1.4,700,1
0.402,0,0,0.402,0.12132,1.402,701,1
0.404,0,0,0.404,0.121015,1.404,702,1
0.406,0,0,0.406,0.12071,1.406,703,1
0.408,0,0,0.408,0.120405,1.408,704,1
0.41,0,0,0.41,0.120099,1.41,705,1
0.412,0,0,0.412,0.119794,1.412,706,1
0.414,0,0,0.414,0.119489,1.414,707,1
0.416,0,0,0.416,0.119184,1.416,708,1
0.418,0,0,0.418,0.118879,1.418,709,1
0.42,0,0,0.42,0.118573,1.42,710,1
0.422,0,0,0.422,0.118268,1.422,711,1
0.424,0,0,0.424,0.117963,1.424,712,1
0.426,0,0,0.426,0.117658,1.426,713,1
0.428,0,0,0.428,0.117353,1.428,714,1
0.43,0,0,0.43,0.117048,1.43,715,1
0.432,0,0,0.432,0.116742,1.432,716,1
0.434,0,0,0.434,0.116437,1.434,717,1
0.436,0,0,0.436,0.116132,1.436,718,1
0.438,0,0,0.438,0.115827,1.438,719,1
0.44,0,0,0.44,0.115522,1.44,720,1
0.442,0,0,0.442,0.115217,1.442,721,1
0.444,0,0,0.444,0.114911,1.444,722,1
0.446,0,0,0.446,0.114606,1.446,723,1
0.448,0,0,0.448,0.114301,1.448,724,1
0.45,0,0,0.45,0.113996,1.45,725,1
0.452,0,0,0.452,0.113691,1.452,726,1
0.454,0,0,0.454,0.113386,1.454,727,1
0.456,0,0,0.456,0.11308,1.456,728,1
0.458,0,0,0.458,0.112775,1.458,729,1
0.46,0,0,0.46,0.11247,1.46,730,1
0.462,0,0,0.462,0.112165,1.462,731,1
0.464,0,0,0.464,0.11186,1.464,732,1
0.466,0,0,0.466,0.111555,1.466,733,1
0.468,0,0,0.468,0.111197,1.468,734,1
0.47,0,0,0.47,0.110814,1.47,735,1
0.472,0,0,0.472,0.110431,1.472,736,1
0.474,0,0,0.474,0.110048,1.474,737,1
0.476,0,0,0.476,0.109664,1.476,738,1
0.478,0,0,0.478,0.109281,1.478,739,1
0.48,0,0,0.48,0.108898,1.48,740,1
0.482,0,0,0.482,0.108515,1.482,741,1
0.484,0,0,0.484,0.108131,1.484,742,1
0.486,0,0,0.486,0.107748,1.486,743,1
0.488,0,0,0.488,0.107365,1.488,744,1
0.49,0,0,0.49,0.106982,1.49,745,1
0.492,0,0,0.492,0.106598,1.492,746,1
0.494,0,0,0.494,0.106215,1.494,747,1
0.496,0,0,0.496,0.105832,1.496,748,1
0.498,0,0,0.498,0.105449,1.498,749,1
0.5,0,0,0.5,0.105065,1.5,750,1
0.502,0,0,0.502,0.104682,1.502,751,1
0.504,0,0,0.504,0.104299,1.504,752,1
0.506,0,0,0.506,0.103916,1.506,753,1
0.508,0,0,0.508,0.103532,1.508,754,1
0.51,0,0,0.51,0.103149,1.51,755,1
0.512,0,0,0.512,0.102766,1.512,756,1
0.514,0,0,0.514,0.102383,1.514,757,1
0.516,0,0,0.516,0.101999,1.516,758,1
0.518,0,0,0.518,0.101616,1.518,759,1
0.52,0,0,0.52,0.101233,1.52,760,1
0.522,0,0,0.522,0.10085,1.522,761,1
0.524,0,0,0.524,0.100466,1.524,762,1
0.526,0,0,0.526,0.100083,1.526,763,1
0.528,0,0,0.528,0.0996999,1.528,764,1
0.53,0,0,0.53,0.0993167,1.53,765,1
0.532,0,0,0.532,0.0989334,1.532,766,1
0.534,0,0,0.534,0.0985241,1.534,767,1
0.536,0,0,0.536,0.0980628,1.536,768,1
0.538,0,0,0.538,0.0976015,1.538,769,1
0.54,0,0,0.54,0.0971401,1.54,770,1
0.542,0,0,0.542,0.0966788,1.542,771,1
0.544,0,0,0.544,0.0962175,1.544,772,1
0.546,0,0,0.546,0.0957562,1.546,773,1
0.548,0,0,0.548,0.0952948,1.548,774,1
0.55,0,0,0.55,0.0948335,1.55,775,1
0.552,0,0,0.552,0.0943722,1.552,776,1
0.554,0,0,0.554,0.0939109,1.554,777,1
0.556,0,0,0.556,0.0934495,1.556,778,1
0.558,0,0,0.558,0.0929882,1.558,779,1
0.56,0,0,0.56,0.0925269,1.56,780,1
0.562,0,0,0.562,0.0920656,1.562,781,1
0.564,0,0,0.564,0.0916042,1.564,782,1
0.566,0,0,0.566,0.0911429,1.566,783,1
0.568,0,0,0.568,0.0906816,1.568,784,1
0.57,0,0,0.57,0.0902203,1.57,785,1
0.572,0,0,0.572,0.0897589,1.572,786,1
0.574,0,0,0.574,0.0892976,1.574,787,1
0.576,0,0,0.576,0.0888363,1.576,788,1
0.578,0,0,0.578,0.0883749,1.578,789,1
0.58,0,0,0.58,0.0879136,1.58,790,1
0.582,0,0,0.582,0.0874523,1.582,791,1
0.584,0,0,0.584,0.086991,1.584,792,1
0.586,0,0,0.586,0.0865296,1.586,793,1
0.588,0,0,0.588,0.0860683,1.588,794,1
0.59,0,0,0.59,0.085607,1.59,795,1
0.592,0,0,0.592,0.0851457,1.592,796,1
0.594,0,0,0.594,0.0846843,1.594,797,1
0.596,0,0,0.596,0.084223,1.596,798,1
0.598,0,0,0.598,0.0837617,1.598,799,1
0.6,0,0,0.6,0.0833004,1.6,800,1
0.602,0,0,0.602,0.082761,1.602,801,1
0.604,0,0,0.604,0.0822216,1.604,802,1
0.606,0,0,0.606,0.0816822,1.606,803,1
0.608,0,0,0.608,0.0811428,1.608,804,1
0.61,0,0,0.61,0.0806033,1.61,805,1
0.612,0,0,0.612,0.0800639,1.612,806,1
0.614,0,0,0.614,0.0795245,1.614,807,1
0.616,0,0,0.616,0.0789851,1.616,808,1
0.618,0,0,0.618,0.0784457,1.618,809,1
0.62,0,0,0.62,0.0779063,1.62,810,1
0.622,0,0,0.622,0.0773669,1.622,811,1
0.624,0,0,0.624,0.0768275,1.624,812,1
0.626,0,0,0.626,0.0762881,1.626,813,1
0.628,0,0,0.628,0.0757487,1.628,814,1
0.63,0,0,0.63,0.0752093,1.63,815,1
0.632,0,0,0.632,0.0746699,1.632,816,1
0.634,0,0,0.634,0.0741305,1.634,817,1
0.636,0,0,0.636,0.0735911,1.636,818,1
0.638,0,0,0.638,0.0730517,1.638,819,1
0.64,0,0,0.64,0.0725123,1.64,820,1
0.642,0,0,0.642,0.0719729,1.642,821,1
0.644,0,0,0.644,0.0714335,1.644,822,1
0.646,0,0,0.646,0.0708941,1.646,823,1
0.648,0,0,0.648,0.0703547,1.648,824,1
0.65,0,0,0.65,0.0698153,1.65,825,1
0.652,0,0,0.652,0.0692758,1.652,826,1
0.654,0,0,0.654,0.0687365,1.654,827,1
0.656,0,0,0.656,0.068197,1.656,828,1
0.658,0,0,0.658,0.0676576,1.658,829,1
0.66,0,0,0.66,0.0671182,1.66,830,1
0.662,0,0,0.662,0.0665788,1.662,831,1
0.664,0,0,0.664,0.0660394,1.664,832,1
0.666,0,0,0.666,0.0655,1.666,833,1
0.668,0,0,0.668,0.0649086,1.668,834,1
0.67,0,0,0.67,0.0642911,1.67,835,1
0.672,0,0,0.672,0.0636736,1.672,836,1
0.674,0,0,0.674,0.0630561,1.674,837,1
0.676,0,0,0.676,0.0624386,1.676,838,1
0.678,0,0,0.678,0.0618212,1.678,839,1
0.68,0,0,0.68,0.0612037,1.68,840,1
0.682,0,0,0.682,0.0605862,1.682,841,1
0.684,0,0,0.684,0.0599687,1.684,842,1
0.686,0,0,0.686,0.0593512,1.686,843,1
0.688,0,0,0.688,0.0587337,1.688,844,1
0.69,0,0,0.69,0.0581163,1.69,845,1
0.692,0,0,0.692,0.0574988,1.692,846,1
0.694,0,0,0.694,0.0568813,1.694,847,1
0.696,0,0,0.696,0.0562638,1.696,848,1
0.698,0,0,0.698,0.0556463,1.698,849,1
0.7,0,0,0.7,0.0550289,1.7,850,1
0.702,0,0,0.702,0.0544114,1.702,851,1
0.704,0,0,0.704,0.0537939,1.704,852,1
0.706,0,0,0.706,0.0531764,1.706,853,1
0.708,0,0,0.708,0.0525589,1.708,854,1
0.71,0,0,0.71,0.0519414,1.71,855,1
0.712,0,0,0.712,0.051324,1.712,856,1
0.714,0,0,0.714,0.0507065,1.714,857,1
0.716,0,0,0.716,0.050089,1.716,858,1
0.718,0,0,0.718,0.0494715,1.718,859,1
0.72,0,0,0.72,0.048854,1.72,860,1
0.722,0,0,0.722,0.0482365,1.722,861,1
0.724,0,0,0.724,0.0476191,1.724,862,1
0.726,0,0,0.726,0.0470016,1.726,863,1
0.728,0,0,0.728,0.0463841,1.728,864,1
0.73,0,0,0.73,0.0457666,1.73,865,1
0.732,0,0,0.732,0.0451491,1.732,866,1
0.734,0,0,0.734,0.0445056,1.734,867,1
0.736,0,0,0.736,0.0438101,1.736,868,1
0.738,0,0,0.738,0.0431145,1.738,869,1
0.74,0,0,0.74,0.0424189,1.74,870,1
0.742,0,0,0.742,0.0417234,1.742,871,1
0.744,0,0,0.744,0.0410278,1.744,872,1
0.746,0,0,0.746,0.0403323,1.746,873,1
0.748,0,0,0.748,0.0396367,1.748,874,1
0.75,0,0,0.75,0.0389411,1.75,875,1
0.752,0,0,0.752,0.0382456,1.752,876,1
0.754,0,0,0.754,0.03755,1.754,877,1
0.756,0,0,0.756,0.0368545,1.756,878,1
0.758,0,0,0.758,0.0361589,1.758,879,1
0.76,0,0,0.76,0.0354634,1.76,880,1
0.762,0,0,0.762,0.0347678,1.762,881,1
0.764,0,0,0.764,0.0340722,1.764,882,1
0.766,0,0,0.766,0.0333767,1.766,883,1
0.768,0,0,0.768,0.0326811,1.768,884,1
0.77,0,0,0.77,0.0319856,1.77,885,1
0.772,0,0,0.772,0.03129,1.772,886,1
0.774,0,0,0.774,0.0305944,1.774,887,1
0.776,0,0,0.776,0.0298989,1.776,888,1
0.778,0,0,0.778,0.0292033,1.778,889,1
0.78,0,0,0.78,0.0285078,1.78,890,1
0.782,0,0,0.782,0.0278122,1.782,891,1
0.784,0,0,0.784,0.0271166,1.784,892,1
0.786,0,0,0.786,0.0264211,1.786,893,1
0.788,0,0,0.788,0.0257255,1.788,894,1
0.79,0,0,0.79,0.0250299,1.79,895,1
0.792,0,0,0.792,0.0243344,1.792,896,1
0.794,0,0,0.794,0.0236388,1.794,897,1
0.796,0,0,0.796,0.0229433,1.796,898,1
0.798,0,0,0.798,0.0222477,1.798,899,1
0.8,0,0,0.8,0.0215521,1.8,900,1
0.802,0,0,0.802,0.0207785,1.802,901,1
0.804,0,0,0.804,0.0200049,1.804,902,1
0.806,0,0,0.806,0.0192312,1.806,903,1
0.808,0,0,0.808,0.0184576,1.808,904,1
0.81,0,0,0.81,0.017684,1.81,905,1
0.812,0,0,0.812,0.0169103,1.812,906,1
0.814,0,0,0.814,0.0161367,1.814,907,1
0.816,0,0,0.816,0.015363,1.816,908,1
0.818,0,0,0.818,0.0145894,1.818,909,1
0.82,0,0,0.82,0.0138158,1.82,910,1
0.822,0,0,0.822,0.0130421,1.822,911,1
0.824,0,0,0.824,0.0122685,1.824,912,1
0.826,0,0,0.826,0.0114949,1.826,913,1
0.828,0,0,0.828,0.0107212,1.828,914,1
0.83,0,0,0.83,0.00994758,1.83,915,1
0.832,0,0,0.832,0.00917393,1.832,916,1
0.834,0,0,0.834,0.0084003,1.834,917,1
0.836,0,0,0.836,0.00762665,1.836,918,1
0.838,0,0,0.838,0.00685302,1.838,919,1
0.84,0,0,0.84,0.00607939,1.84,920,1
0.842,0,0,0.842,0.00530574,1.842,921,1
0.844,0,0,0.844,0.00453212,1.844,922,1
0.846,0,0,0.846,0.00375846,1.846,923,1
0.848,0,0,0.848,0.00298484,1.848,924,1
0.85,0,0,0.85,0.00221118,1.85,925,1
0.852,0,0,0.852,0.00143756,1.852,926,1
0.854,0,0,0.854,0.000663929,1.854,927,1
0.856,0,0,0.856,-0.000109722,1.856,928,1
0.858,0,0,0.858,-0.000883351,1.858,929,1
0.86,0,0,0.86,-0.001657,1.86,930,1
0.862,0,0,0.862,-0.00243063,1.862,931,1
0.864,0,0,0.864,-0.00320428,1.864,932,1
0.866,0,0,0.866,-0.00397791,1.866,933,1
0.868,0,0,0.868,-0.00480359,1.868,934,1
0.87,0,0,0.87,-0.00565532,1.87,935,1
0.872,0,0,0.872,-0.00650702,1.872,936,1
0.874,0,0,0.874,-0.00735875,1.874,937,1
0.876,0,0,0.876,-0.00821046,1.876,938,1
0.878,0,0,0.878,-0.00906219,1.878,939,1
0.88,0,0,0.88,-0.00991389,1.88,940,1
0.882,0,0,0.882,-0.0107656,1.882,941,1
0.884,0,0,0.884,-0.0116173,1.884,942,1
0.886,0,0,0.886,-0.012469,1.886,943,1
0.888,0,0,0.888,-0.0133208,1.888,944,1
0.89,0,0,0.89,-0.0141725,1.89,945,1
0.892,0,0,0.892,-0.0150242,1.892,946,1
0.894,0,0,0.894,-0.0158759,1.894,947,1
0.896,0,0,0.896,-0.0167276,1.896,948,1
0.898,0,0,0.898,-0.0175793,1.898,949,1
0.9,0,0,0.9,-0.018431,1.9,950,1
0.902,0,0,0.902,-0.0192828,1.902,951,1
0.904,0,0,0.904,-0.0201345,1.904,952,1
0.906,0,0,0.906,-0.0209862,1.906,953,1
0.908,0,0,0.908,-0.0218379,1.908,954,1
0.91,0,0,0.91,-0.0226896,1.91,955,1
0.912,0,0,0.912,-0.0235414,1.912,956,1
0.914,0,0,0.914,-0.0243931,1.914,957,1
0.916,0,0,0.916,-0.0252448,1.916,958,1
0.918,0,0,0.918,-0.0260965,1.918,959,1
0.92,0,0,0.92,-0.0269482,1.92,960,1
0.922,0,0,0.922,-0.0277999,1.922,961,1
0.924,0,0,0.924,-0.0286517,1.924,962,1
0.926,0,0,0.926,-0.0295034,1.926,963,1
0.928,0,0,0.928,-0.0303551,1.928,964,1
0.93,0,0,0.93,-0.0312068,1.93,965,1
0.932,0,0,0.932,-0.0320585,1.932,966,1
0.934,0,0,0.934,-0.0329363,1.934,967,1
0.936,0,0,0.936,-0.033866,1.936,968,1
0.938,0,0,0.938,-0.0347959,1.938,969,1
0.94,0,0,0.94,-0.0357256,1.94,970,1
0.942,0,0,0.942,-0.0366554,1.942,971,1
0.944,0,0,0.944,-0.0375852,1.944,972,1
0.946,0,0,0.946,-0.038515,1.946,973,1
0.948,0,0,0.948,-0.0394448,1.948,974,1
0.95,0,0,0.95,-0.0403746,1.95,975,1
0.952,0,0,0.952,-0.0413044,1.952,976,1
0.954,0,0,0.954,-0.0422342,1.954,977,1
0.956,0,0,0.956,-0.043164,1.956,978,1
0.958,0,0,0.958,-0.0440938,1.958,979,1
0.96,0,0,0.96,-0.0450236,1.96,980,1
0.962,0,0,0.962,-0.0459534,1.962,981,1
0.964,0,0,0.964,-0.0468832,1.964,982,1
0.966,0,0,0.966,-0.047813,1.966,983,1
0.968,0,0,0.968,-0.0487427,1.968,984,1
0.97,0,0,0.97,-0.0496726,1.97,985,1
0.972,0,0,0.972,-0.0506023,1.972,986,1
0.974,0,0,0.974,-0.0515321,1.974,987,1
0.976,0,0,0.976,-0.0524619,1.976,988,1
0.978,0,0,0.978,-0.0533917,1.978,989,1
0.98,0,0,0.98,-0.0543215,1.98,990,1
0.982,0,0,0.982,-0.0552513,1.982,991,1
0.984,0,0,0.984,-0.0561811,1.984,992,1
0.986,0,0,0.986,-0.0571109,1.986,993,1
0.988,0,0,0.988,-0.0580407,1.988,994,1
0.99,0,0,0.99,-0.0589705,1.99,995,1
0.992,0,0,0.992,-0.0599003,1.992,996,1
0.994,0,0,0.994,-0.0608301,1.994,997,1
0.996,0,0,0.996,-0.0617599,1.996,998,1
0.998,0,0,0.998,-0.0626897,1.998,999,1
1,0,0,1,-0.0636195,2,1000,1
