Time,Dissipation Rate Incompressible,Dissipation Rate Compressible,Ekin incomp,Ekin comp,Enstrophy comp,DR_u,DR_S,DR_Sd,DR_p,Maximum Vorticity,Mean Temperature,uprime,Mean Entropy,ED_S,ED_D
0.61913206728989E+00000, 0.48683973766236E-00003, 0.39794792921083E-00003, 0.12472059921891E+00000, 0.12471306553574E+00000, 0.38950216044710E+00000, 0.48684167757911E-00003, 0.48683973766236E-00003, 0.48683943903750E-00003, -.88891509826670E-00004, 0.18195236292667E+00001, 0.10000017701871E+00001, 0.28835232987778E+00000, -.10671744703601E+00002, 0.48684361749585E-00003, 0.59724972565306E-00009
0.64294973259146E+00000, 0.48834168375308E-00003, 0.39109473942867E-00003, 0.12471007245290E+00000, 0.12470209504664E+00000, 0.39070588100268E+00000, 0.48834336460058E-00003, 0.48834168375308E-00003, 0.48834105598528E-00003, -.97246316556609E-00004, 0.18064869993886E+00001, 0.10000018456515E+00001, 0.28834016075103E+00000, -.10671744867159E+00002, 0.48834504544809E-00003, 0.12555355961816E-00008
0.66676445400339E+00000, 0.48990715030636E-00003, 0.38801574112695E-00003, 0.12469957506347E+00000, 0.12469102761568E+00000, 0.39196104011674E+00000, 0.48990889287920E-00003, 0.48990715030636E-00003, 0.48990641546880E-00003, -.10189067434185E-00003, 0.17931255713737E+00001, 0.10000019223627E+00001, 0.28832802507268E+00000, -.10671745031212E+00002, 0.48991063545204E-00003, 0.14696751025188E-00008
0.69057659832977E+00000, 0.49153632186675E-00003, 0.38581521685436E-00003, 0.12468902929335E+00000, 0.12467980148427E+00000, 0.39326753333532E+00000, 0.49153861374386E-00003, 0.49153632186675E-00003, 0.49153582083098E-00003, -.10572060397663E-00003, 0.17794478177249E+00001, 0.10000019981671E+00001, 0.28831583294870E+00000, -.10671745195785E+00002, 0.49154090562096E-00003, 0.10020715456336E-00008
0.71438645796546E+00000, 0.49323062593171E-00003, 0.38184455344878E-00003, 0.12467839471076E+00000, 0.12466844217512E+00000, 0.39462545974468E+00000, 0.49323350736512E-00003, 0.49323062593171E-00003, 0.49323040982790E-00003, -.11138585637912E-00003, 0.17654544599790E+00001, 0.10000020716678E+00001, 0.28830353762514E+00000, -.10671745360903E+00002, 0.49323638879853E-00003, 0.43220761829119E-00009
0.73819407869339E+00000, 0.49499135367860E-00003, 0.37594409001452E-00003, 0.12466766680148E+00000, 0.12465701927262E+00000, 0.39603540644032E+00000, 0.49499453563550E-00003, 0.49499135367860E-00003, 0.49499126125178E-00003, -.11904717123726E-00003, 0.17511469843974E+00001, 0.10000021430391E+00001, 0.28829113386931E+00000, -.10671745526592E+00002, 0.49499771759239E-00003, 0.18485364114985E-00009
0.76199926582543E+00000, 0.49681914971468E-00003, 0.36861408051224E-00003, 0.12465687807090E+00000, 0.12464560180358E+00000, 0.39749849991873E+00000, 0.49682241881483E-00003, 0.49681914971468E-00003, 0.49681907637801E-00003, -.12820499586577E-00003, 0.17365387895740E+00001, 0.10000022139273E+00001, 0.28827865925282E+00000, -.10671745692874E+00002, 0.49682568791498E-00003, 0.14667334293327E-00009
0.78580174208953E+00000, 0.49871488983050E-00003, 0.36051599729421E-00003, 0.12464610848965E+00000, 0.12463425261176E+00000, 0.39901612042686E+00000, 0.49871805676906E-00003, 0.49871488983050E-00003, 0.49871475411061E-00003, -.13819875681640E-00003, 0.17216583763732E+00001, 0.10000022865637E+00001, 0.28826620623959E+00000, -.10671745859772E+00002, 0.49872122370761E-00003, 0.27143978224633E-00009
0.80960132423751E+00000, 0.50067975243315E-00003, 0.35415852569653E-00003, 0.12463543642932E+00000, 0.12462300467655E+00000, 0.40058939981498E+00000, 0.50068249351778E-00003, 0.50067975243315E-00003, 0.50067939098938E-00003, -.14652086529285E-00003, 0.17065393738440E+00001, 0.10000023625030E+00001, 0.28825386546043E+00000, -.10671746027304E+00002, 0.50068523460242E-00003, 0.72288754275374E-00009
0.83339800188588E+00000, 0.50271422924151E-00003, 0.35322079481965E-00003, 0.12462485134783E+00000, 0.12461181814440E+00000, 0.40221882481562E+00000, 0.50271634699502E-00003, 0.50271422924151E-00003, 0.50271356951886E-00003, -.14949277469921E-00003, 0.16912047543436E+00001, 0.10000024416887E+00001, 0.28824162473849E+00000, -.10671746195491E+00002, 0.50271846474852E-00003, 0.13194453034224E-00008
0.85719190354528E+00000, 0.50481798386234E-00003, 0.35906601705697E-00003, 0.12461424271441E+00000, 0.12460059323997E+00000, 0.40390424675907E+00000, 0.50481972401210E-00003, 0.50481798386234E-00003, 0.50481725434952E-00003, -.14575123729254E-00003, 0.16756589451405E+00001, 0.10000025224838E+00001, 0.28822935625922E+00000, -.10671746364356E+00002, 0.50482146416186E-00003, 0.14590256355555E-00008
0.88098321089238E+00000, 0.50699128520841E-00003, 0.36984250282339E-00003, 0.12460349658391E+00000, 0.12458924881309E+00000, 0.40564533442121E+00000, 0.50699300723119E-00003, 0.50699128520841E-00003, 0.50699079661894E-00003, -.13714829379555E-00003, 0.16598951951949E+00001, 0.10000026026526E+00001, 0.28821692823740E+00000, -.10671746533922E+00002, 0.50699472925397E-00003, 0.97717893597814E-00009
0.90477207661482E+00000, 0.50923570853838E-00003, 0.38401785939050E-00003, 0.12459258204270E+00000, 0.12457776515035E+00000, 0.40744219118000E+00000, 0.50923731555333E-00003, 0.50923570853838E-00003, 0.50923547512384E-00003, -.12521761573334E-00003, 0.16439125606560E+00001, 0.10000026805867E+00001, 0.28820430489811E+00000, -.10671746704217E+00002, 0.50923892256828E-00003, 0.46682908620553E-00009
0.92855855876909E+00000, 0.51155277861302E-00003, 0.40185102260679E-00003, 0.12458154464037E+00000, 0.12456614951711E+00000, 0.40929572825407E+00000, 0.51155389290988E-00003, 0.51155277861302E-00003, 0.51155263422956E-00003, -.10970161162277E-00003, 0.16277285464941E+00001, 0.10000027560686E+00001, 0.28819153890005E+00000, -.10671746875269E+00002, 0.51155500720674E-00003, 0.28876691990845E-00009
0.95234257594183E+00000, 0.51394335313267E-00003, 0.42254563487469E-00003, 0.12457047224785E+00000, 0.12455442062294E+00000, 0.41120753086670E+00000, 0.51394376610105E-00003, 0.51394335313267E-00003, 0.51394324784613E-00003, -.91397612971447E-00004, 0.16113761365028E+00001, 0.10000028303788E+00001, 0.28817873186369E+00000, -.10671747047103E+00002, 0.51394417906942E-00003, 0.21057306983089E-00009
0.97612391294947E+00000, 0.51640867126356E-00003, 0.44434824256328E-00003, 0.12455946704464E+00000, 0.12454263759560E+00000, 0.41317927541234E+00000, 0.51640814570069E-00003, 0.51640867126356E-00003, 0.51640853764876E-00003, -.72060295085479E-00004, 0.15948868380560E+00001, 0.10000029057271E+00001, 0.28816600197877E+00000, -.10671747219744E+00002, 0.51640762013783E-00003, 0.26722959572888E-00009
0.99990230606738E+00000, 0.51895008980822E-00003, 0.46830727805858E-00003, 0.12454856921776E+00000, 0.12453087450221E+00000, 0.41521205796120E+00000, 0.51894816383581E-00003, 0.51895008980822E-00003, 0.51894971412160E-00003, -.50642436063022E-00004, 0.15782744860439E+00001, 0.10000029840508E+00001, 0.28815339574349E+00000, -.10671747393213E+00002, 0.51894623786340E-00003, 0.75137324819975E-00009
0.10000000000000E+00001, 0.51897143928853E-00003, 0.46852342229447E-00003, 0.12454852457880E+00000, 0.12453082626157E+00000, 0.41522912362210E+00000, 0.51896949999144E-00003, 0.51897143928853E-00003, 0.51897106088280E-00003, -.50447638588335E-00004, 0.15781363590425E+00001, 0.10000029843800E+00001, 0.28815334410553E+00000, -.10671747393928E+00002, 0.51896756069434E-00003, 0.75681147092194E-00009
0.10213978777690E+00001, 0.52131346073071E-00003, 0.49484591047564E-00003, 0.12453873326573E+00000, 0.12452027073929E+00000, 0.41710264279306E+00000, 0.52131003383696E-00003, 0.52131346073071E-00003, 0.52131279557704E-00003, -.26466885101402E-00004, 0.15631457037372E+00001, 0.10000030578060E+00001, 0.28814201737538E+00000, -.10671747550779E+00002, 0.52130660694321E-00003, 0.13303073305223E-00008
0.10451703477462E+00001, 0.52399960241565E-00003, 0.53172380388722E-00003, 0.12452771273006E+00000, 0.12450852836768E+00000, 0.41925172908964E+00000, 0.52399470388024E-00003, 0.52399960241565E-00003, 0.52399884149594E-00003, 0.77249623912780E-00005, 0.15462845030433E+00001, 0.10000031413165E+00001, 0.28812926813043E+00000, -.10671747725886E+00002, 0.52398980534483E-00003, 0.15218394189159E-00008
0.10689399024004E+00001, 0.52676186430495E-00003, 0.57612428112741E-00003, 0.12451642870899E+00000, 0.12449670639026E+00000, 0.42146147857239E+00000, 0.52675580403689E-00003, 0.52676186430495E-00003, 0.52676131565751E-00003, 0.49362965469896E-00004, 0.15292947067626E+00001, 0.10000032243985E+00001, 0.28811621348453E+00000, -.10671747901890E+00002, 0.52674974376882E-00003, 0.10972948756457E-00008
0.10927067941190E+00001, 0.52960202993496E-00003, 0.62672643231033E-00003, 0.12450490317633E+00000, 0.12448476488998E+00000, 0.42373244332707E+00000, 0.52959476718436E-00003, 0.52960202993496E-00003, 0.52960175882688E-00003, 0.97124673483452E-00004, 0.15121983573165E+00001, 0.10000033049568E+00001, 0.28810287881974E+00000, -.10671748078820E+00002, 0.52958750443375E-00003, 0.54221617660634E-00009
0.11164711499055E+00001, 0.53252218416518E-00003, 0.68225188940875E-00003, 0.12449327303064E+00000, 0.12447269253597E+00000, 0.42606616948142E+00000, 0.53251338778597E-00003, 0.53252218416518E-00003, 0.53252205156437E-00003, 0.14972983784439E-00003, 0.14950218411821E+00001, 0.10000033827638E+00001, 0.28808942249544E+00000, -.10671748256709E+00002, 0.53250459140675E-00003, 0.26520162632294E-00009
0.11402328533612E+00001, 0.53552378129867E-00003, 0.74066677330343E-00003, 0.12448170302274E+00000, 0.12446051042905E+00000, 0.42846469354644E+00000, 0.53551317891049E-00003, 0.53552378129867E-00003, 0.53552368105921E-00003, 0.20514309224422E-00003, 0.14777815663748E+00001, 0.10000034597819E+00001, 0.28807603512816E+00000, -.10671748435587E+00002, 0.53550257652230E-00003, 0.20047891995922E-00009
0.11639915849745E+00001, 0.53860801293664E-00003, 0.80016163351664E-00003, 0.12447030663694E+00000, 0.12444828504570E+00000, 0.43092968110731E+00000, 0.53859534484942E-00003, 0.53860801293664E-00003, 0.53860784648646E-00003, 0.26155378703017E-00003, 0.14604813806012E+00001, 0.10000035389921E+00001, 0.28806284804644E+00000, -.10671748615478E+00002, 0.53858267676219E-00003, 0.33290036025530E-00009
0.11877470033879E+00001, 0.54177585699198E-00003, 0.86220359668160E-00003, 0.12445907188926E+00000, 0.12443608671661E+00000, 0.43346181259544E+00000, 0.54176071491511E-00003, 0.54177585699198E-00003, 0.54177542556562E-00003, 0.32042817111598E-00003, 0.14431216157212E+00001, 0.10000036223345E+00001, 0.28804984740985E+00000, -.10671748796404E+00002, 0.54174557283825E-00003, 0.86285270661732E-00009
0.12114988312365E+00001, 0.54502717353860E-00003, 0.93058750452529E-00003, 0.12444782689071E+00000, 0.12442390904790E+00000, 0.43606084678532E+00000, 0.54500938598702E-00003, 0.54502717353860E-00003, 0.54502642768662E-00003, 0.38556107683867E-00003, 0.14257079852895E+00001, 0.10000037092277E+00001, 0.28803683432356E+00000, -.10671748978389E+00002, 0.54499159843544E-00003, 0.14917039541484E-00008
0.12352468788454E+00001, 0.54836136028637E-00003, 0.10064575136992E-00002, 0.12443633401680E+00000, 0.12441166820695E+00000, 0.43872632844911E+00000, 0.54834127274838E-00003, 0.54836136028637E-00003, 0.54836057781991E-00003, 0.45809693587929E-00003, 0.14082596298968E+00001, 0.10000037969393E+00001, 0.28802353378014E+00000, -.10671749161457E+00002, 0.54832118521040E-00003, 0.15649329245277E-00008
